,name,title,rating,date,text,helpful_vote
315,ashutosh gaur,Taste is not good not look like a chocolate flavour.,4.0,11 June 2022,,
316,Soumik ghosh,"It's a awsome product. Use it, it will give benifits.👌",5.0,13 August 2021,The media could not be loaded.,
317,Paaras a.,Ive seen amazing results after i switched to this protein!! Worked for me!!,5.0,14 September 2021,Best in the price range!,
318,Ashim Choudhury,Not good don't buy,5.0,13 March 2022,Don't buy wast of money,
319,Pinak Bagchi,Mango flavour is the best,5.0,29 December 2021,Mango flavour is the best.,
320,Aditya lute,Its so good,5.0,12 July 2021,Very good product best supllyment  inevr try this before,
321,Sukhpreet singh,Good product,5.0,25 May 2022,Good,
322,Gorav,Good for money value,4.0,1 December 2021,Good product,
323,Shakib husain,Good quality,5.0,28 January 2022,Best quality,
324,Raju kumar,Bodybuilding,5.0,26 February 2022,Nice product,
325,Sadik khan,If you want good results use as a pre workout,5.0,31 July 2021,Just good 🏋️‍♀️ for muscle gaining,
326,Krish Shivhare,Harsh product!#,1.0,12 July 2021,Bad product!! Harmful for the body organs.,
327,ᴍʀ.ᴠɪsʜᴀʟ❤👑,Very nice product 👍,5.0,14 August 2021,Very good product and healthy 😊,
328,Bhupesh Arya,Worth it product,5.0,28 May 2022,,
329,NAVEEN RAMANATHAN,Great,4.0,25 February 2022,Good,
330,DIVYANSH DUBEY,"Packaging was great, product is as expected and it's good that this is labdoor, usa certified !!",4.0,23 January 2022,Vanilla is nice,
331,Shaikh shahzeb,This is product is amazingggg,4.0,2 September 2021,This is good for health,
332,Laya jampana,Amazing product,5.0,2 August 2021,Amazing and must try product❤️,
333,Naveen Solanki,"Worked as promised,worth a try",5.0,5 September 2021,Must try.Got results,
334,Amazon Customer,Good for regular exersize,4.0,26 April 2021,Flavor is Good. Absorbency is worth the word.,
335,Vishnu,Value for money,5.0,3 August 2021,"Awesome product, value for money",
336,Anilkumar,Good,4.0,5 February 2022,Good,
337,arpit pachauri,Good product,4.0,7 February 2022,Good product,
338,Anand,100% Original,4.0,26 December 2021,,
339,Adarsh,Excellent  product,5.0,26 January 2022,Worth product,
340,Vinayak,Using first time but very satisfied... Using for muscle up ❤️,5.0,16 December 2021,U can Blindly buy it,
341,Milind,Good,4.0,29 June 2021,Good product,
342,swapnil chouhan,Good product,5.0,13 August 2021,Yesss value for money,
343,jaswanth,Excellent,4.0,28 June 2021,It's very helpful and great flavor,
344,Amit kha,Superb quality,5.0,6 September 2021,Amazing taste,
345,Samiran Borah,Best,5.0,2 September 2021,Nutritional facts,
346,Harshit bajpai,flavour,4.0,4 August 2021,I like this flavour,
347,Mayakrishnan,Normal,5.0,9 November 2021,Normal,
348,Hemant Yadav,Good,3.0,1 February 2022,Good,
349,Gourav,Perfect product in perfect price,5.0,27 January 2022,,
350,Sartaj,Best for workout,4.0,14 September 2021,Gd buy now,
351,sagar,God flavour,5.0,28 July 2021,Dissolve bilty gud,
352,vishal,Amazing,5.0,3 August 2021,Go for it,
353,GAURAV PATIL,Just got this🌛🌛,3.0,14 November 2021,Good,
354,Aman B.,Osm,5.0,29 July 2021,I have not recieved bcaa,
355,Varun krishna,Soopr,5.0,16 August 2021,Worth for money,
356,Shailesh,Value for money,5.0,9 October 2021,Flavour,
357,Abhishek,Absorbtion accha hai,4.0,14 December 2021,Ok ok,
358,Amit Naagar,Very good quality,5.0,2 August 2021,Good,
359,M.Noorin,Good,4.0,5 August 2021,Over all good product,
360,Somesh Mishra,Trash Quality,1.0,10 August 2021,IT TASTES TOO BAD.,
361,Taushif khan,yes,5.0,29 July 2021,very nice muscleblaze,
362,vinay,Seal's broken,1.0,7 September 2021,Broken,
363,Tejas hedda,As we look for contents for protein powder this muscle blaze fulfills that content,5.0,17 August 2021,Value for money,
364,saikumar,Very nice,5.0,13 August 2021,Liked very much,
365,Vinod markam,Good product,4.0,15 August 2021,Like,
366,Manohar Dinde,Value for money,5.0,15 August 2021,Very good,
367,Nipun,Good,4.0,29 August 2021,Good,
368,Ganesh,good taste,5.0,13 July 2021,good taste,
369,Himani pandey,It's such a amazing product .. no doubt thanks muscle blaze to customize Indians requirements,5.0,5 September 2021,Na,
370,vishal u.,Received genuine product from Amazon as I verify the product using code available inside packaging,5.0,20 June 2021,,
371,Deepak Sharma,An average protein just like others,4.0,25 May 2022,"Bought biozyme as my first product of muscleblaze and all I can say is its an average protein like 100 other brands nothing special or miraculous, felt stomach discomfort for initial first 3-4 days now it's normal , flavour is really very good and mixability too , taste much better in milk than water .",
372,Akriti Srivastava,Protein is good but taste is bad,4.0,23 April 2021,"Good protein and tested as well but taste is pathetic as compared to other brands like AVVATAR, ON etc. If you don't mind taste then good.",
373,suraj,STOMACH PAIN AND DIARHEAD AFTER TAKING FOR 3 DAYS,1.0,18 May 2022,"TOO MUCH STOMACH PAIN IN MIDDLE PORTION AND HAD DIARHEAD WASTED MY MONEY AND MY HEALTH, DONT GO FOR THIS PRODUCT",
374,sameer,Very Nice Protein but price much high on Amazon,5.0,16 March 2022,"The Amazon price 4399/-  is very high, i take from local Authorised supplyer in just 3700/- nice protein, i was buyd chocolate hazzalenat flavour which is soo yummy. Easy to mix in water.",
375,arijit,Easy to digest and great falovour,5.0,21 June 2022,The supply is so good in flavourand so easy digestive.....if you are doing athelitic activities and a fitness anthusiast you will definitely like its recovery features really can be felt when you will drink it .....like i can feel very relaxing when i drink it with cold water it feels like I'm having a really good drink 🤤🤤🤤🤤 .......just loving it,
376,Ram Pravesh Kr Shaw,Trust Worthy product.,5.0,1 February 2022,I am consuming it from last 5 months.  It gets absorbed very quickly and improves stamina.It is very good and well tested product. I ordered chocolate flavors and tested good also.,
377,Kush,All things are good but what is that?,5.0,12 April 2022,,
378,ds. Venkanna. Eng,scoop on top was really amazing and this design made very easy,5.0,20 December 2021,This was my first order of MB and i was like wow..the build quality was too good and french vanilla flavour was mesmarizing the smell itself taking me to heaven.. and i have ordered from HEALTHKART app i suggest everyone to go with this app u will get original product,
379,Ankit,Very good,5.0,20 January 2022,For those who says no results waste of money. Probably it must be fake product or you haven't worked hard and not maintained proper diet. I am using this product since last 3 months and it has helped me get a lean muscle with proper defination I have used whey several times but this one is the best out of all,
380,Ankur Singh,It is a good product.,5.0,20 December 2021,"Pro- Good taste, Easily absorbs, easy on stomach, Seems to work.Cons- Cant find any...I bought it from Local healthkart store for cheaper price.",
381,Rahul Lohar,Perfect for improvement,4.0,11 September 2021,"Been training for 4 year and been using ON whey, First time switched to this product and im quite suprised everything is perfect.  Been using for 2 month got good gains , ignore what other people say they have no idea what they are talking about just becuase it doesnt suit them, Just go for it and buy it!",
382,Suman Banerjee,Quality of Product,5.0,10 July 2022,The quality and taste of the product both are good. It is a must recommended try for all the appropriate users.,
383,Alok Sahoo,Awsm,4.0,3 April 2022,"The media could not be loaded.
                



 Awsm tasteAwsm qualityAwsm workAwsm performanceLove dis product very much big fan of mb 💋💋💋Love you",
384,Ijaaz golder,Little bit cheating on delivery!,3.0,18 August 2022,Ordered 850g..received 750g🤷‍♂️Although product is really good & the packaging it came was great..but the missing 100g is still annoying!😷,
385,Vivek Raghuwanshi,Very happy with the product,5.0,4 April 2022,"Taste is really nice, i have been using it for quite a while now and it is really a great product.",
386,Anonymous,Very expensive,3.0,28 March 2022,"Very expensive , even> foreign brands..................But protein is good,taste ok, flavour ok, cost is not ok.Their promotion is increasing the cost",
387,Himrukh nehru,Awesome,5.0,29 January 2022,Best product amazing taste amazing mixing loved it genuine product at better cost ♥️. Must buy good result ooohe s,
388,Manas kalvit,Good mixability and amazing taste!,5.0,3 August 2021,"Liked the mixability of this product. Tastes good and the most important thing, it digest properly. According to me best product in this price range.",
389,Ghai,.,4.0,9 February 2022,Flavour. Is to good. Every one can use this product for muscle building.I like this protein. Must you this item,
390,Nehanshi ramanuj,Too good & healthy!,5.0,15 November 2021,Best protein powder in this Price. It effect to quick to our body.its flavor is also good. Just go for it!,
391,Foram V.,Worth for money,4.0,31 July 2021,It’s a very good product and helps in muscle recovery very quickly. I tried many other protein powder but found this one the best.,
392,Rasleen,Amazing. Must have.,5.0,10 March 2022,I’m really liking it & it is a must have. Thankyou♥️🙏🏻🙏🏻🙏🏻. Loving it . Guys go for it .. ✨✨,
393,AMAN Shrivastav,GOOD PROTEIN,5.0,10 November 2021,THE FLAVOUR IS TOO GOOD AND THE ABSORPTION IS VERY HIGH.THIS IS A GOOD PROTEIN FOR LEAN MUSCLE GAINS,
394,Mickey Lou,"My mistake i bought this,that too 4kg, seeing reviews",1.0,27 February 2022,"Product was well packed.i ordered 4kg seeing the good reviews since they had offer price.my bad.i ordered chocolate flavour.it has a very weird intense nauseating chemical smell and aftertaste.does not dissolve well in cold water.since i bought it and opened it,i cant return it.so i am closing my nose and drinking/swallowing it somehow, hoping atleast it would give results 😔 :-(",
395,Santhosh,Great taste but kills your digestive system,2.0,3 April 2022,"The mango flavor is terrific. Almost like a mango shake. But after few days of usage, my stomach started to bloat. The other reviewers who say so are right. If I have this in morning it takes till evening for stomach to become normal.",
396,Adi,genuine product!,5.0,6 October 2021,the item arrived a day late but nevertheless amazon customer service were kind enough to assure me every step of the way that the product will be genuine and I would get it at the earliest. I was worried because there were some reviews about adulteration. Websites like Nutristar do guarantee 100% genuine products but take too long to deliver. Hence I had chosen amazon.Delivery aside the product is really good.1. Excellent taste (chocolate hazelnut flavour)2. Excellent mixability even with milk3. Price on point,
397,T,"In my opinion, this is best for Indians. Great taste of chocolate and so are the results.",5.0,12 August 2021,"#Great taste of chocolate and so are the results. #In my opinion this is best for Indians.#I have been using it since 2018. Also using BCAA from the MuscleBlaze and other products.# Among all other branded proteins available in the market, this gave me best results in muscle buildup.#Shows result within a week.",
398,Vishwas L.,Good product 100% that set,5.0,27 June 2021,"Generally for protein shakes, it's better to go with flavours that go well with milk. You can choose flavours like grape, strawberry and mango just for a change.But the problem is the flavour is too sweet and I felt like mango sugar taste and for slow absorption if you take it with milk then you have to consume within 5-7 mins as the milk breaks. Rest I find it good but I feel its contains some sugars (not mentioned on the container) as it's so sweet. In my opinion it's better to go with caffe mocca or chocolate if you don't mind the taste but if you want to try something new go for this. Btw it tastes so good with milk and when mixed with water it tastes like diluted copy products of maaza or fruity.",
399,Gaurav Roy,Tastes like a mango drink. Surprisingly good !,5.0,2 October 2021,One of the weirdest protein drink! Surprisingly sweet and snappy like an actual mango drink. Dissolves really well. I quite like this protein. Too early to comment on the result but for now hasn’t caused any side effect. Packaging is damn good as well. Even the quality and grade of container material is damn good.,
400,Sarthak,About the product.,5.0,14 October 2021,"Okay, so this is the first time I started taking whey protein. I chose this because it's a very renowned Indian brand and of course promoted by NEERAJ CHOPRA.It's been 10 days using it, and it doesn't cause any bloating and indigestion. The absorbency, Flavor and quality of the whey are pretty good.If you want to lose weight, then I'll recommend you to go with ISOLATE WHEY PROTEIN.Overall, I like the product and will recommend you to go with it.Thanks🤜🤛",
401,Anu,Bitter taste,5.0,25 July 2022,Bought the mango flavoured one. It gives bitter taste witch makes uncomfortable. Not sure whether that is how it should be. I didn’t see this with other protein powder I bought.,
402,Pulkit,Good source of protein,4.0,12 October 2021,"My main problem is the taste of this powder. I have taken the chocolate hazelnut which tastes just horrible. I guess plain chocolate or strawberry would have been better.Apart from that, its a good powder mixes well feels good.",
403,Harsh singh,Love this biozyme whey protein,5.0,12 May 2022,"good protein with good taste easy to digest good for professionals and beginners also i find that also labdour certified protein is necessary for bodybuilding and fitness if you are looking for good protein I recommend you the best Muscleblaze biozyme.... easy to find the scoop on top  and, most importantly, a budget-friendly protein recommended by my trainer!",
404,vamsi,Good product,4.0,24 November 2021,I recieved Genuine product and the mango is flavour too good i recomend this product ....but what i want to tell u is follow instructions carefully to make thick flavoured protein shake ....and absorbtion lever is too good no irritability in stomach no faltulence etc..stomach friendly,
405,Badboi chinmoy,Good choice but price is bit high,5.0,7 December 2021,"Chocolate Taste is good.. I love it with milk.. Tho with milk the thickness is too much, so better take with water. Also remember to hit gym or heavy workout before taking this supplement, cuz taking protein without gym or exercise can do liver and kidney damage, like my friends got.",
406,Vikram,Value for money,5.0,8 April 2022,"The media could not be loaded.
                



 This whey contains all the essentials that a fitness freak need, Just buy this product if you don’t want to compromise with your health , just go ahead and buy the product for fabulous results.",
407,Rishabh,Great product by muscleblaze,5.0,16 October 2021,It's actually good tried a muscleblaze for the first time I got in amazon sale recently and I have tried chocolate flavour protein. This is the first time I buyed a mango flavour and absolutely it's the best and mixability is also quite good and I'd you want to add to shakes definitely you'll like the taste give it a try..💯,
408,Mohd Uzair,Best in india,5.0,9 June 2022,I got everything I needed but its for those who know how to avoix certain foods and food habits. Its not for everyone.,
409,Haraprasad,Testy Testy,5.0,18 February 2022,Flavor & Test is like Slice & Mazza.,
410,Batman,taste and results,5.0,30 June 2021,it made me remind of muscle pharma wheay with the taste also with amazing results am going for the 4LB for sure..,
411,eeshan kant upadhyaya,Nice indian competitor for Foreign brands,5.0,17 November 2021,"I always had GNC or NITRORECH, On but i tried this first time because of money.And wanted more quantity. Guys this working wonders. Must buy.",
412,Anup Jyoti,Awesome,5.0,27 June 2022,Nice taste and quality product with very low price.. excellent,
413,Shiraz Kabeer,Worth the money!,5.0,24 May 2022,Been using this for the past few months and the result is amazing! In love with this biozyme protein and the flavour is sooo soo good! Best protein you’ll ever get in market fs.,
414,Vikrant chauhan,This protein is very absorbable,5.0,17 October 2021,"The media could not be loaded.
                



 Magical mango flavour is 🔥🔥🔥🔥🔥🔥If you drink this flavour with milk then you forget that you are drinking mango Shake not a protein shake",
415,SANJAY J,Genuine Product,5.0,15 November 2021,"Good product, packing is very good.",
416,Bhanu,Best product of MB,5.0,20 October 2021,"The media could not be loaded.
                



 No doubt , this product is excellent for muscle building. Infact I am using first time indian protein powder...and I like it",
417,Anil kumar Raikwar,Awsm,5.0,30 January 2022,Very nice mango flavour,
418,Amarpreet,Tastes the best,5.0,30 April 2022,I ordered this first time and when i used this protien it's tasty and best thing about it was it mixed with water very easily.,
419,Rohit kushwaha,MB,5.0,29 June 2022,Mixibility is awesome. Love rhe taste(Vanilla). Waiting for the results.,
420,Samir Shaikh,Good,5.0,12 October 2021,Every thing good,
421,Amazon Customer,Ultimate,5.0,24 October 2021,Ultimate product,
422,MN GD,First indian protein purchase…,5.0,19 April 2022,i will purchase first time indian brand but its awesome..its a pure protein with biozyme..after my workout i will drink 1 serve its give best recovery..Also best for lean muscle Gain.,
423,Rahul singh,Fantastic 👍,4.0,11 February 2022,"The media could not be loaded.
                



 Fantastic taste and great results. It helps me alot during my competition sessions. I put up almost 6 pound lean muscle mass. Loved it",
424,Obi,Make the right choice for your protein,5.0,24 May 2022,Very good taste feels like your having chocolate shake have it with cold water for better flavour,
425,IRFAN KHAN,osm,5.0,19 August 2022,good product,
426,Nitin,Quality is goods,5.0,19 August 2022,The product is very good Gives you the results on early stage of using,
427,Ranu,Good quality product good one of mb,5.0,27 August 2021,Nyc,
