,name,title,rating,date,text,helpful_vote
319,Omkar aswale,Out of date product..and only 600 GRAM,1,22 April 2022,Out of date..&& ONLY 600 GRAM ........,
320,nikhil verma,cant say its been 10 days so far,3,30-Sep-19,good in flavour but protein is quiet less,
321,Kedar ranade,I would recommend this product to the beginner definitely.,5,12-Mar-21,Great product and great results.,
322,PANKAJ GANGWAR,Good product by muscle blaze.,4,5-Oct-19,Good protien for beginners.,
323,Monish ali,2GuD,4,22-Oct-20,#Muscleblazz the protein is original love u,
324,Aarif khan,Muje ye peket sell khula hua mila tha,1,20-Jul-22,Wight low mila wight kam mila muje isme,
325,Muneer M,Superb !,5,17-Aug-22,Nice and super product,
326,Anushk Mehta,Shaker problem,1,2-Aug-21,The shaker you provide with this protien is with a leakage problem why mb why 😡😡😡😡,
327,Karan,Good,5,11-Oct-18,Good product nd good mixibility i am fully satisfied with this product nd its results are also very goog,
328,Aditya Raj,Shaker was broken,3,21-Jan-22,Protein powder is fantastic but the shaker was broken.,
329,revannashiva,Super,5,1-Sep-19,Amazing price really worth the product,
330,Abhijit,Ziddihoonmain,5,1-Jun-18,Good for beginners and helps in muscle recovery. Taste is also nice.,
331,Sushila Sharma,Nice product.,5,11-Feb-19,Nice chocolate favour.,
332,Demon Kane,Its very cheap and Good Supplement🙏,5,10-Jun-19,This is Good For beginners and its taste very Good and also Mixibility is Good. Only one thing is impotant consider is they have 42% of carbs but overall is a Good Product🙏,
333,Pawan Shukla,Good quality products,4,30-Nov-19,Good test and quality  thank you Amazon,
334,LALIT JOSHI,Very effective,5,20-Aug-20,SUPERB PRODUCT SAW SOME CHANGES IN ME.,
335,ankur,Five Stars,5,3-Jul-18,original and very good in taste,
336,Avenger27,Nice,4,19-May-21,Nice,
337,Dinesh,Good,4,22-Aug-19,Good,
338,Amit kumar,Good product,5,25-Aug-19,Like,
339,Kiran pawar,Shakker bottle is not ok,3,11-Aug-20,Protein powder is ok but the shakker shown in image is differ from original product,
340,Jaydip Salunkhe,Good product,4,19-Jun-22,Bodybuilding materiyal,
341,Sharath,Good product go for it,4,9-Aug-20,"The media could not be loaded.
                



 Good protein packaging is very good",
342,Md Chalman Sahiraj Choudhury,Original product,5,14-Aug-20,"It's good and original. Let's see any progress after I complete this one ,I will edit my review",
343,Harliv,Chocolate is the best of all go for it,3,4-Jan-22,Best,
344,Amazon Customer,Broken shaker,1,24-Oct-19,The shaker is broken and there is no option for replacement. Poor quality,
345,Newer,Not 100% Whey,2,28-Sep-19,Not 100% whey. It's sweatened one.,
346,Nishat Mohd Aslam,Shaker broken,4,25-Nov-20,Shaker is broken kindly replace it at any how...,
347,Aditya,Tasts good,4,18 April 2021,per serving you get only 12g of protein which is very less,
348,Mukesh kumar,Nice product,5,25-Dec-18,Good and effective,
349,Bikramjit Bhadra,Good,5,25-Feb-22,Nice,
350,ATIKUR RAHAMAN MOLLICK,Always storng,5,20-Jun-19,Mind and body always happens 😉,
351,Anju Tiwari,Preffered for use,4,10-Jul-21,Great taste and good benefits.,
352,Karan,Good product,5,31-Aug-21,Good product weight gain nice flavor😋😋😋😋😋😋👍,
353,Mohammed Afraz,Good product,4,20-Feb-19,"I received original product, fairly good one for a beginner.",
354,Justin paul,Protein powder,4,29-Nov-20,Really nice.....,
355,Vaibhav Gautam,Loved it,5,19 April 2019,Such amazing taste ! Great !,
356,Pavan,Value for money,5,22-Mar-19,Value for money,
357,Punyajyoti Chowdhury,Genuine,5,17-Feb-19,Genuine,
358,Saurabh yadav,Value for money.,5,3-Jan-21,Nice flavor. Very good protien for beginners and packaging is also good.,
359,vicky,Ok,4,13-Oct-20,Ok,
360,Hemant singh Hada,Best MB,5,27-May-21,beginner Best Whey ProteinChocolateLike,
361,Lokesh,Seal broked,1,23-Jan-21,"Seal broked, the seal after cap of the container was broked and I throw this item",
362,Ajith CS,Good,3,12-Oct-18,Nice product.,
363,Mahesh B S,It works for Beginners,5,19 April 2021,Nice chocolate flavor and great mixability ...,
364,Karishan Chouhan,It's too good delivery,4,27-Jan-22,Fantastic puoduct,
365,Abhay chauhan,Nice,5,24-May-19,It good product,
366,Umang,Good at it's best.,5,22-Oct-19,Yehhh got this as showed as picture. Good to see and yry this product. 5 star for proper delivery material. Thank you Amazon🙂,
367,Ahamed,Value For money 5/5,1,10-Dec-21,The media could not be loaded.,
368,NARESH kumar,Shaikher is damage condition received,2,12-Nov-19,We have received the parcel but shaikher is received in damage condition so pls collect the damage shaikher and release the new shaikher,
369,satish,Nyc product,4,13-May-21,Genuine product. Supports me in my workout,
370,Amazon Customer,Good product,5,18-Jul-21,Good and genuine product..,
371,Kunal Nag,Check with dietician.,1,23-Jun-21,Not happy. Got stomach issue.,
372,RAKESH KHARTA,Good product .,4,2-Sep-18,It helps me to keep my strength maintain and grow.,
373,AmazonCustomer,Not good,3,22-Feb-19,Not at all recommended,
374,subhajit,Check if  it is genuine or not by entering the code inside the lid.,4,8 April 2019,Its good but you get half of the quantity of the jar.,
375,Devanand rajput,Good,4,11-Oct-19,Good,
376,Sairaj,Product was not delivered on address,2,18-Jun-21,For beginners is all right but very low protein,
377,Samantha,Such a pathetic product,1,15-Jun-19,this is pathetic product...don't buy it. One more thing you will not get shaker shown in the website. They will send some cheap orange colour bottle...,
378,Ayesha,Nic,4,27 April 2022,Nice,
379,Mukul r.,They are making your fool,1,14-Jun-21,12gram protein in one scoop.Complete waste of money,
380,romil jethava,lovely product,5,26-May-19,"perfect protein for beginners, just go for it.i truly feels energy insite of my body",
381,Ved Thakur,12 gm protein not enough for gym biginers,2,27-Mar-21,Waste of moneyNot so much useful as it has only 12 gm protein,
382,Rajat Sahu,Good product,5,24-Jan-22,Totally worth it,
383,surendra,I suggest this product for beginners and aged people,5,4-Sep-19,very good protein supplement as I am very allergic to lot of things this is best for me,
384,Anil,This protien causes side effect such as itching on skin,1,7-Aug-21,,
385,Deepanshu Singh,Thanks for providing me a genuine and authentic product.,5,6-Aug-21,The media could not be loaded.,
386,Prathmesh kshirsagar,Good product,5,6-Jun-21,This is the best supplement for beginners 👍,
387,Unboxing star,Good,5,3-Nov-21,Good,
388,Eknath Nagare,Best Indian brand tested and trued 5*,5,11-Aug-21,Good for Body building,
389,Ravi Kumar,Good,5,8-May-21,Super,
390,Nishant Kumar,Mahnga h,2,12-Mar-19,Mahnga h,
391,Mitali,Good,1,31-Oct-20,Product is good but broken shaker bottle received....,
392,avinash,Test,4,8-Dec-19,Best test for me,
393,Amazon Customer,Powder is good. Shaker is not,3,1-Feb-21,I have just ordered this product the first time and the bottle/shaker is leaking.,
394,Shoeb khan,Sweet,4,27-Aug-20,Its very much sweeter. Without sucralose would be better. 1 star less for sweetness.,
395,Balu,Excellent Product,5,18-Jan-20,Excellent,
396,Mrinmoy C.,Like,4,23-Aug-19,I like it very much,
397,Manish Madhukar Sah,Great for body building,5,24-Jan-20,Value for money,
398,Husain khan,Awesome product,5,5-Sep-19,This whey really work on me I have use this for 1month & I see result,
399,Shweta Panika,Product is good,4,10-Dec-21,My brother liked it,
400,Gopal Italiya,Flavour is nice.,5,18-Jun-22,,
401,SrikanthG,Value for money,5,17-Sep-20,Very good quality.. Bottle made with strong plastic. Very useful for beginners..,
402,Gaurav,Genuine product but very less in protein,3,5-Dec-21,Very little protein content,
403,Aman,Flavour,4,27-Mar-21,Good flavour,
404,Arun kumar,Begginers,5,28-Aug-21,"Best for beginners, helps in weight lifting.",
405,vikram sah,Good for beginners,4,26-Nov-19,Good flavor,
406,Siddhant,"Scoop missing, quality seems promising.",4,28-Jul-21,"Got the product on time, didn't receive a scoop with it.",
407,Sourabh Hupare,Average protein,4,19-Oct-18,The protein content in this is low but what u can probably expect at price segment. Overall good product.,
408,Aman Kumar,Original one!!,5,20-May-19,"The one which I received is original. Generally all MB product you get are original , so without doubting go for it.",
409,Aditya Raj,Go for it.,5,4-Mar-21,"One of the best product , original productFlavour is also great",
410,ujjwal,Protein,4,8-Jun-21,There is no flavor but it's ok for beginners,
411,Amazon Customer,It's nice,4,29-Jun-19,Good product,
412,Pawan,Bodybuilder,5,22-Jun-20,Helpful for the beginner and build up the body muscle,
413,Devang,Cracked shaker,4,12-Dec-20,Cracked shaker,
414,AKSHAY,Nice,5,14-Aug-20,Nice,
415,Shubham mahabole,1kg good stuff,5,31-Dec-18,The product is good and smell is good too but it's half filled may b because that's 1kg,
416,Eliton,Not satisfied,1,20-Jan-21,Very less quantity label shows 1kg but in real its not even half a kg,
417,Jagdeep Singh,Good Product,5,4-Jun-20,Good Product for beginners,
418,Amazon Customer,Good,5,9-Feb-19,Taste is little good.,
419,suraj,genuine product,5,1-Aug-21,Product is original 👍 and taste is delish😋,
420,Deepak verma,Good product,3,9-Aug-21,Good product but diges slow,
421,Bidur Boro,Good for Beginner,4,22-Jun-20,"Nice Product at this price,Good for beginners.",
422,Mohamed Rafik,Worth to buy,4,9-Sep-20,"Not bad worth to buy,I gt gd result",
423,Preety,Value for money,5,18-Jun-21,Nice flavour,
424,sakthivel,Good,4,24-Jan-21,Ok good,
425,Sachin benny,Good product 👍,4,9 April 2019,The packaging was so good and the product also is good for beginners but the taste they can improve,
426,Tajinder pal Singh,You'll buy it definitely,5,3 April 2021,Amazing.......,
427,Ishaan Singh,100% Real,5,15-May-18,The Protien powder is real as I verified it with the muscle blaze. The Protien powder is value for money.,
428,Girraj sharma,Descent product,3,27-Mar-21,Taste is not so good,
429,Akshay,Not recommended,1,26-May-21,It causes stomach pain,
430,Ketan Desai,Superb,4,2 April 2021,Amazing product for beginners,
431,Shouvick Mandal,Very good,5,28-Jul-21,Very good flavourGood taste,
432,Arib,"There is no scoop in the packet  Waste of money , Bad product",1,7-Sep-21,There is no scoop in the packet,
433,Gourab,Broken bottle given,1,4-Aug-20,Good but bottle is broken.,
434,Nandini Nameirakpam,Value for money,4,26-Jun-21,Authentic product and value for money,
435,Sattwik,Beginners,4,21-Oct-20,Good for beginners,
436,Akshay Tulashidas komkar,Ok,2,1-Nov-19,Ok,
437,YOGESH KUMAR,Effect,2,3-Oct-20,Not Effective.,
438,Srikanth Giri,Average Experience.,4,6-Feb-21,It's half empty. I don't know if it's 1kg or not.,
439,Aesthetic community,Best for the beginners,5,15 April 2019,Surprising this product is decent for new users,
440,Raheem,Excellent,5,27-Jan-22,Good,
441,Ajay,My muscles is not grow,1,4 April 2021,Chocolate flavor ....My muscles is not grow,
442,md.firdosh alam,Bed,1,26-Aug-20,"Very bad, product,  dont, buy, weste your,  money",
443,A Prabhakar,Excellent product,5,7-Nov-18,Muscle blaze is a very useful protein supplement it is worth it’s cost,
444,Vishal,Zidd kar,5,5-Jul-21,Genuine product. Thumbs up to muscleblaze.,
445,ASHISH JAISWAL,Best product for beginner,5,12-Jan-20,Very helpfull for me and best product for beginner,
446,Shubham,Original one...,5,3-Oct-19,The product is original and fresh its manufacturing is of last two months...,
447,armaan,The product is really good but the scooper isn’t available in the package,5,18-Jun-21,It’s value for money,
448,Naveen Kumar,Give it a shot,4,16-Feb-20,MB products are of great quality,
449,omkar,Best service,5,12-Sep-20,Best product and packing was good... happy with service of Amazon 🤗,
450,Jay,Great product!,5,3-Aug-19,"Go for it , no problems ✌️",
451,sagar anand,Great Product,5,16-Oct-18,Great Product,
452,Aadarsh,A good product to buy👍,4,29-Sep-18,It's a good product and really helps in muscle growth.,
453,Vinay,Nice product for beginners,4,6-Feb-22,Nice,
454,Arihant Shukla,Ok ok product,1,30-Aug-21,I dont like mb personally,
455,Devendra,Try this,5,4-Nov-20,Good product,
456,Chiranjeet Pattanayak,Super,5,20-Jul-18,Best product,
457,Imran ahamad,This was my first time using,3,5-Nov-19,This product is jenvan but before take this supplement you might be join zim,
458,Kishanlal verman,Take this with water because it mix easy with water and digest faster after gym,5,30-Jun-19,Results are good i used this,
459,vahid momin,Worst duplicate product,1,19-Sep-19,Worst and duplicate powder. Its take reaction on me.,
460,Rdx,Genuine Product,5,16-Mar-19,Good product and the taste was great.!,
461,Asit Kumar,Shaker's leaking now,4,15-Oct-19,4 star rating only due to my Shaker is leaking now..not a good quality shaker they provide,
462,Kunal M Patil,Four Stars,4,8-Mar-18,Taste Awesome but for result we have to wait for some time,
463,sanket,Good protein powder for beginner,5,22-Jan-20,Good protein,
464,subhadip laha,Fabulous,5,9-Feb-21,Nice product everyone can try to this,
465,Vamshi krishna,Tastes good,5,7-Nov-18,Nice product,
466,Soumyojit,Beginners protein,4,16-Aug-19,Very good product.,
467,Sachin,god,5,24-May-21,god,
468,JAGDEEP SINGH,Sahi hai,5,26-Nov-18,Acha product hai,
469,Afruj Yamin,Good for beginners,5,13-Nov-20,Its really good for beginners. I loved it.. : ),
470,Walma Fredi,Bad xperience,3,6-Oct-18,It's a fake. It's not 1kg....... More than half kilo was missing... And at the bottom something was not ok. See in the pic.,543
471,Amazon Customer,Don't buy this product because it is totally fake.,1,9-Mar-19,This is a fake product.Please don't buy it. After using this protein i have body rashesh problems.,481
472,Ayush,I bought it for my daily protein requirement,5,5-Dec-21,"Well I am not into hardcore gymming stuff, I bought this to full fill my daily protein requirement  as everyone knows how's the hostels/pg have food quality.This time I tried protine powder from the muscle blaze before this I used to consume protinex which was much more costing than this, so bought cookie and cream flavour and I was surprised that it actually tasted like cookie and cream.I consume this with milk not with water as you know I am not into muscle building just some cardio stuff, so I don't need that instant protine intake.Can't comment on the sugar thing, as it has been mentioned on the nutritional value stricker that zero sugar but it always tasted sweet. May that flavour thing made it taste sweet.Overall it's a nice product, you guys can give it a try.After this, I am gonna try one of among mango or chocolate.",499
473,Sun,Just use it !!! Better than before 🍶🥛,5,1-Jul-21,"Extremely tasty and high quality Muscle Blaze  Beginners whey protein . I have been using Muscle Blaze for 2 years , but this one tastes so much better. Please buy,  everyone. Not only fitness enthusiasts, other adults in your family will love it like they do regular drinks in the market .",423
474,praveen,Good taste,5,10-Jun-21,"Build quality of the shaker is nice and even though gives a wierd flavour at the beginning, overall a pleasant taste when taken with some chilled water or ice.Yet a beginner so no idea about the nutritional improvement due to this",422
475,Suman Suresh,Genuineness 100 percent,5,24 April 2021,"I brought this product trusting the genuineness of the brand. I read a lot of reviews claiming the protein content was low, it was specifically written that this supplement was for beginners. Muscleblaze has other supplements having higher protein content too. The delivery, product and service was exemplary and followed to the word specified. Highly recommended for beginners",422
476,Lokesh Surana,Perfect product for beginners,5,29-Nov-20,"Read the description in the product. Initial you use half the scoop for first five days, then one scoop per day and slowly increasing it to two scoop per day.They also have codes to identify whether your product is authentic or not.",421
477,Tamal Roy,Value for money,4,10-Jun-20,"Perfect for beginners, you can have this with milk or water, while doing your workout. This is perfectly value for money, and really gives you energy while working out. Flavour is really good, and the packaging is awesome. You also get a spoon with the big container which keeps the whey safe.You should remember that this is whey protein, so don't have this before workout.One spoon a day is enough, and at the beginning, half spoon is enough.In short, it is highly recommended for beginners. The protein quantity is 40% which is Perfect for beginners, but if you are a pro, go for whey raw protein of the same company MuscleBlaze",473
478,Pritam,Totally satisfying Supplement,5,21-Sep-18,"If you want to get some good muscle mass. Then try this. Super delicious. If you have never tried whey protein they try this beginner's protein because this contains protein as much as carbohydrates! Which will give you optimum performances! No side effects. (Unless you have problens with lactic products)!DON'T GO FOR OTHER WHEY PROTEIN WHICH HAS 24G+ OF PROTEIN IN 32G OF SERVING IF YOU ARE TRYING THIS FOR THE FIRST TIME, BECAUSE YOU WILL NOT BE ABLE TO DIGEST THOSE IN FIRST TRY. SO BETTER TRY THIS FIRST",242
479,Rahul R.,Fake Product...,1,11-Oct-18,"No even One Star...Very dissapointed with Amazon...Fake product I got stomach ache , loose motion and swealing in limps and cheeks after having this product..Their side effect started after 3 weeks...My condition is bad now..I refer to doctor. He told me to stop taking this product.If I continue.. My condition will become more worse...So All who want to purchase these Product.I will suggest you to take different product not this product..Thank You🙏😔😔",229
480,Arijit,Nice buy,4,23-Jan-19,"Decent taste. Certainly original as I have verified it through their sms service. Only downside is mixing is really tough. I use a mixer and it still doesn't mix properly! Also doesn't mix well in hot milk. Never tried mixing using a shaker though. Also, I did a lot of calculations. This supplement offers one of the best protein/rupee ratio, much better than muscleblaze gold or massgainer pro and the likes. Of course, there is a limit to serving size so you can get only 12 g of protein at once. What I'm trying to say here is that it's cost-effective and bang for your buck",483
481,Umang,MB is nice but Bad shipping,5,16-Oct-18,Get this 💰 999Seems to be nice. As I heard about MB it is a genuine product that's why I buy this.Can give the review after use.But jar was broken when I get this.Amazing part is amazon refund it. Due to broken jar. Thanks,245
482,Arun Vashist,Good protein for regular use and gym beginners,4,3-Jan-19,"For beginners it's a great option to start with, it has around 12% protein, digestive enzymes for easy absorption of protein and no sugar.Taste is a personal choice but I have found the chocolate flavour really tasty.Mixing it with water and milk is not really effortless, but not that bad.",473
483,Prashant_PJ,Very Effective And Genuine Product.,5,22-May-18,Muscle blaze has always been a trusted brand for fitness  So I decided to order this Supplement..But I was doubt that I would get the original product or not..When the product was received it was completely original.. A code is given inside its lid. That code can be detected by messaging.,476
484,Amazon Customer,Cheaters,1,28-Jan-19,"The quantity of the powder I wonder if it’s even 750mg , forget about 1 kg , as you can see the picture the box is more than half empty as I open it. No wonder it was so cheap , I don’t know if this product is even genuine. Why cheat us ? When you can’t deliver quality products.",91
485,ST,Low quality protein,2,4-May-19,The protein content is too low and this product causes bloating. The base of the container looked as though someone tried to cut it open and empty the content,81
486,Parichay,It's a SCAM,1,19-Jan-19,1. In one serving you get only 12 g protein which is disgusting and 12 g of carbohydrates which should not be there in whey protein.2. Bottom seal is broken in most of the packs and item isn't returnable too. That's sad3. At same price go for some protein which has 20-24 g of protein per scoop and low carbohydratesVERY BAD DEAL IN ALL,55
487,Bharat Singh,A brief Review of Beginner Protein.,3,17-Jan-19,"Product is good. However, those having indigestion issues shouldn't buy this. As, it contains artificial sweeteners as well as high quantity of Carbohydrates which don't digest quickly will leave you in lurch and will cause flatuation and bloating all around the day. I would recommend go for high protein content with no artificial sweeteners and low carbs. Any product of muscleblaze shows result with consistent hard work accompanied with good diet and rest(min 6-7 hours a day).I also recommend you to drink water as much as possible at least 4 litres a day while on protein intake. Drink protein powder in water not in milk. Milk contains caesin protein which is useful at night before bed. If Caesin mix whey protein l, it will take a lot of time to digest and again bloating and flatualence.Best time of protein shake- Anabolic State and/or Between the meals.All the best friends!",47
488,srikara,Great for beginners,5,14-Oct-18,"I used this product for a month, this was my first protein supplement, before buying this I was really nervous but now I've seen significant amount of muscle gain and u can see muscle growth in 2 weeks for use real confidence booster for beginner great product by muscle blaze hope beginners will find this helpful😉😉😄",104
489,Nitin,Make a proper Research before buying this,3,23-Mar-21,"Hi All, I am writing this review after using 1 box of this beginner's protein. certainly it will help you with your supplement requirements. BUT you need to research a little not for this product but yourself. just check your skin, if it is acne prone, don't buy it. It causes severe acne breakout. soon after taking this protein, I faced acne breakout on my face and back and on places where i never saw a pimple before. You can study online about this and choose a right brand and not this just because a shaker is free with it. thats what I did. I moved on to Myprotein. Although it is a bit expensive than this but I moved on from this product. I will write a review regarding my protein also after using it for a significant time.",22
490,Salami,Useless pouch,1,28-Jan-22,"They've changed giving it from the box to the pouch, first every time its cumbersome to open and close the zip lock of this pouch.  And the second worst thing is the whole powder comes up flying in air once you open them due to pressure release as this is dry powder.  I don't understand how come a company could ruin a product for a customer just by spoiling the convenience of using it. Very disappointed and pathetic.",2
491,Bisheswar Karmakar,Packs a punch,5,15-Jun-22,"This is the absolute best product you can find in this category. Perfect for muscle growth and keeping carbs and fat to a bare minimum. The protein content is almost double compared to other products, and what matters even more is the carb content which is extremely low.I'd say a 8/10 product, 2 points off for its poor solubility in both water and milk. Forms clumps and then I'd have to chomp on it separately.",1
492,Shahjad Khan,Good one for beginners,3,22-Aug-19,Not a nice product overallBut it’s a suitable product for the beginners.,11
493,Dhiraj Karne,Flavor is good and best for beginners who don't know what is protein and why take it so go for it,4,6-Jan-21,"First think this is not Muscle builder,fat loss product, weight gainer. This is only protein and this protein is good for beginners. Let's talk about flavor flavour is pawder chocolate i tried it with water and also milk in water i don't like it but when I try with milk this iss too good like chocolate milk shake i drink it daily. This protein 1 kg upto 50 to 60 days I takr 1 scoop daily with milk. I forgot about shaker so shakers material quality is good in shaker mixer the protein properly mix with milk or water",2
494,Dillen,"Good, but not good:)",3,28-Dec-19,"It is all good, but better start consuming whey protein from start itself. If you read the protein content of this product, it us just 12 gms per serving, which quite less. Instead of this better go for Whey protein performance or Whey protein energy. And always go for flavour ones, because the unflavored ones are not easy to consume, you'll feel like you're on medication. So go for a product that is high in protein content, and which is flavoured. Thanks!",6
495,DDas,I liked d product,4,13-Nov-18,Good product and received well packed from Amazon. I liked d product helps to boost strength spclly when u r tired from heavy workout. Tastes very good chocolatey. Thick and rich taste in milk or warm water. I consume once a day only after work out..so 5 days a week. It's my 1st experience with protein powder.,8
496,Prakash Pathak,Don't buy received only half kg product tampered from bottom.,1,12-Sep-20,"Received tampered product , looks like someone has taken almost 300-400 grams of powder from bottom.I checked the code it was authentic product from muscle blaze but the jar was tempered from bottom. When I open the jar it was only half fill. I thought that would be the quantity as I was buying for the first time but yesterday when I refill the jar with asitis whey I realised that someone has taken around 30-400 grams out and repack the jar from bottom.Even it was purchased from the reputed seller it's a altered.Amazon should look into these kind of issue. 1st time users can be cheated easily by sellers.",3
497,Mohammed Haisham Harees,Absolutely recommend it,4,24-Aug-21,"At first, I was a bit skeptical about buying this protein powder because of a lot claims from people who have used it here in the review section. I saw people complaining about how they developed certain skin problems and allergies. But I decided to buy it anyways and try it for myself and I am glad that I did.I gained close to 4kg last time I checked my weight. I am seeing a noticeable difference in my muscle growth. And no, I didn't experience any sort of side effects or whatever. But you have to know that, protein powder can cause certain side effects to some people (I have read MB's blog). But the only way to know it is by trying it for yourself.The flavour is rich and it tastes sort of creamy. Gonna order another bottles soon. Totally recommended. 😊",2
498,Madhavendra Singh,Received damaged container,1,25 April 2021,"The seal was broken and had a hole in it and the taste was unusual prolly spoiled or contaminated had to throw it away. It was my first time buying supplements online and even when many people asked me to not buy it online even my fitness trainer even then I did, but Thanks to Amazon I received a full refund but it was still a disappointment to receive damage product after waiting for 5 days after placing the orderSo I'd recommend buy these things offline if you want to maintain a strict workout regime without any disturbance in day to day schedule a few hundred bucks are still worth to spend if you want your body to stay fit.But I've used this product earlier for like a year now so I'd say it's good for beginners just maintain a strict diet and buy it offline to reduce unwanted stress Amazon isn't a good choice for buying consumable or edible goods I'm saying this from past experiences too.",1
499,Ashok,Disappointed.,1,3-Mar-19,I got these product and I checked it was authentic but it was becoming soapy when I diluted it..I don't know what the hell I got .Although delivery was fast😂😂,10
500,VIVEK KHULLAR,Quality issues worst product received from Amazon,1,9-Feb-21,Received a defect quality product from Amazon. Its stinking and unconsumed one. I have informed both amazon and muscle blaze about it. And the irony is that no one is showing zeal to take the  responsibility of there fault product. Poor service shown by amazon to its prime and certified buyer.,4
501,Manish,"Contains Maltodextrin, Protein content is very less per scoop",3,22-Nov-20,"Pros1. The flavor is good.2. The packaging is good.3. Mixability is good.4. It is okay for a price of Rs. 999.5. Funnily, it is enough sweet that you can use it as a substitute for adding sugar (if you have a habit of eating sugary food) because of its ingredients.Cons1. It contains Maltodextrin which has a very high GI, google and you would understand more, it is not a recommended ingredient if you have diabetes.2. The protein quantity per scoop is very less, so it might not be recommended if you have a little more experience or even for fast muscle recovery.3. Not recommended if you need insulin spike in your body.4. Not recommended for intermediate gym people.My verdict - It was good for a start but I am not gonna buy it again.If you really want Muscleblaze protein, go with MB Fuel one+.For students like me- If it is cheap, it doesn't mean it will be as effective, add 200 more and you can get unflavoured whey protein of MB which has higher protein content.",2
502,Preeti,Go for beginners,4,20-Jun-20,It's an excellent product to start with protein supplement...the flavour makes it palatable.if you wish to fullfill your daily basic protein requirement apart from food you consume...go for it and you will see the results.i was suffering from excessive hairloss..one of the basic reason is lack of enough protein... although I was having eggs regularly...the day I started consuming it..my hairfall has reduced to 60%.unlike other heavy duty protein supplement this will not harm your body if you skip your workout for the day,3
503,Vikram reddy,Show powder,1,12-Oct-21,"Disgusting powder ever had, got it and had 1 day in morning after workout ofcourse i had preworkout meal sprouts, evening something i felt wrong in my stomach, started to feel like heavy air is occupied in intestine and unable to get out. That feel was there for whole night. I will never use this brand in life, and i make sure no one in my friends circle will buy this product.",2
504,Akshay S.,Ideal for Beginners,4,22-Feb-21,"Beginners WheyPros1. Price : You can’t complain on this, don’t even try.2. Solubility is good, decent I’d say. Mix it with water/milk and grind for a smooth shake.3. Storage : Comes in an airtight jar4. Validity : You could easily check through the code given over the lid.5. Would easily last a month for 1 heap full scoop per day, depending on the usage.6. Taste : Everyone relates to this word “Chocolate”. Not bad at all.7. Certainly the best option out there for beginners and those seeking a budget friendly deal.8. Ideal Protein Content : Around 12 gms of protein is the safest bait for any beginner. Not more, no less.Cons1. Could cause digestion problems to lactose intolerant individuals and those with any history of stomach issues.2. If you’re not working out regularly, bloating is a possibility.3. A bit on the sweeter side. I like sweet, you may not though. Try adding more water or milk as per your taste.Note : Add water first and then the powder for ideal mixing and to avoid lumps.",2
505,DIPIN C,Beware of pinworms in stomach,1,21-Sep-19,"It contain 1:1 ratio of protein and carbohydratesProtein powder will be 3/4 of the container but weighing 1kg.Whenever I drunk this , i had a pin worm issues and need to consult a doctor to solve the problem",6
506,Vikas,Best product for beginners,5,1-May-19,"It is the best product for beginners who want to take protein.Can be taken with both water and milk,but to cut calories better use with water. It tastes better like cholate milkshake with milk though.I would recommend to use milk at night and avoid with milk at daytime who have digestion problem. 12g protein/scoop which is good.You can feel the result yourself.It wont help much for gains but it will for fat loss if you do appropriate exercise.Mixes very well,no foam or clumps are formed.Must buy product.",3
507,Vaishnavi,It works for me,4,14-Aug-22,Have used it for a month now and health wise there are no side effects for me.It has good taste and if made exactly as directed it has a consistency of a milk shake.It has also helped me with my muscle recovery.Very happy with the product,1
508,Ankit maharshi,यह प्रोटीन पाउडर के नाम पर कलंक है,1,4 April 2022,"1. स्वाद घटिया2. पेट खराब करता है3. दूध में डालें तो दुग्ध फट जाता है4. कितना भी शेक करो , बोतल में नीचे जम ही जायेगा।5. पैसों की पूर्ण बर्बादी , फेंकना ही पड़ेगा।",2
509,Arnic333,"WORST PRODUCT EVER , HARMFUL TOXIC",1,17-May-22,"The seller doesn't WRITE  the higher percentage of carbohydrates 45% in this SO CALLED  PROTEIN SHAKE in the written product DESCRIPTION while mentioning all other aspects in it , THE AMAZON customer service TOO IS WORST too who doesn't understand it and even don't want to exchange this with GOLD MB on we agreeing to pay the remaining amount difference.",1
510,Vyshakh Unnikrishnan,Prognosis: DO NOT BUY! only 40%Whey and 60% Maltodextrin (Deceptive product description),2,21-Jul-20,"The product description does not exactly show how much whey extract is present in terms of percentage or grams. It says 12g per serving. If you calculate 30g of the substance for one serving then 12/30 is only 40 percentage whey. There are other products that exactly specify this, for a good one is around 84% or 84g per 100g. There are similar priced ones that has upto 80%. This means that the other 40 percent consists of maltodextrin which is like a filler substance that does not have any nutritional value. Do not buy.",3
511,Benjamin,I feel like Arnold...... In my mind,5,8-Nov-19,After finishing the w whole pack I feel that my muscles got bigger. But the mirror refuse to agree with me.,8
512,Anukriti Mishra,Very sweet taste,3,6-Mar-21,I have been using this product from 2 months. After purchasing thep product I read at Quora that they use artificial sweetener (which is also not good for body). I too feel the same as the taste is very sweet compared to the other brands. It still turns out to be a good choice as it's pocket friendly.,2
513,Mohammed Ejaz,Avoid this product for those are beginners. Kindly go for some better one,1,30-Jun-21,Pls don't buy this product I have tried many products but this seems not worth it. Even the taste like dust.. Kindly go for some better one,3
