,name,title,rating,date,text,helpful_vote
894,Naseer khan,No profit,2,10-Feb-22,I was use but I don't see any improvement any benifit,
895,Yes,Good product for beginners.,5,11-Feb-22,This product is good basically for the beginners it helps a lot and gains muscle strength.,
896,Gagandeep Saini,Totally worth it,5,28-Oct-20,"Great taste.. easily digestive, worth money. For beginners and college students juat go for it. Tried many indian brands but this is the one i liked .",
897,KaRan Khatri,not more then 2 scoop a day,5,29-Nov-21,i have being using this product for Last 3 months and this is the best protein powder under budget ❤️❤️,
898,Arun Kumar. M,Good supplement,5,15-Jun-22,It's good for beginners,
899,Preeti,Bad product,1,28-Aug-21,It doesn’t get digested and gives acidity and bloating. Just a bad product.,
900,Mrs. Khan,Nice product,5,9-Sep-21,Nice product original verified 👌,
901,Arti,Mixability,3,11-Aug-21,Moixability is very bad nod mix properly,
902,sudhanshu agarwal,The taste,5,13-Oct-21,It has a great taste and a balanced amount of protein and all I really liked it during the period of gaining.,
903,DANISH KHAN,Wrost qualty protien not buy this,1,26-Jan-21,Product is very poor quality and worst item and delivery boy is very rude and chep,
904,Anuj Panwar,Value for money...,5,3-Dec-21,Very nice flavour highly recommend product...👍,
905,Shikha mudgal,Amazing result,5,19-Dec-21,I have been taking this protein from last 3 months now and have seen visible changes in my body. Must buy,
906,Tarun Srivastava,Do check best before,1,3-Dec-21,December 2022 is about to end and they are posting best buy before Nov 2020..which is expired,
907,Uvesh shaikh,Much sugar added in flavour ..,3,22-Jul-21,Flavour is so sweet. Sugar is much higher. Drink like horlicks.,
908,Amazon Customer,Bad... Fake,1,31-Oct-21,"There is sugar taste in product.... And in label they told no sugar...,",
909,Kishor kumar,Indias No 1 Product,4,24-Sep-21,Bigmuscles is a brand ...and i use it for achieve my goal . And lastly says ..this product is mind-blowing ..!!,
910,Saif khan,Worth it 👍,5,27-Nov-21,"The media could not be loaded.
                



 Taste is good, affordable in price , good results 👍💪",
911,Yashu kamboj,Bad taste,2,25-Sep-21,Bad taste and not much effective...waste of money,
912,Vinay kawre,Loving this whay protein awesome test 😍,5,6-Dec-21,Yes I am like this proteinMixed in fast test is superBelgium chocolate 🍫,
913,Kennith,Scam,3,5-Mar-21,I was told I would get creatine free 34 serving and I got bcaa 4 serving pack scam,
914,Angamba Laishram,Best protein powder for beginner,3,14-Oct-21,Nice product and quick dilivery but the bottle is damage a little and package is also damaged a little bit !,
915,Amazon Customer,Worst Whey,1,28-Jan-21,DONT BUYS THIS PRODUCT. WASTE OF MONEY. IT FORMS LUMPS WHME TRYING TO DISSOLVE IN MILK. VERY BAD PRODUCT AND ITS SOME CHEAP FLAVOURED POWDER.,
916,ruman,nic product,4,17-Dec-21,"The media could not be loaded.
                



 nice producteasy digest",
917,Richa saini,Awesome Protein at low price,4,11-Jan-22,"The media could not be loaded.
                



 awesome taste great pump and getting great results",
918,daisy choudhury,It's taste is not good,5,30-Aug-21,Taste is bad,
919,Dinesh,Worst mixability,1,27-Oct-21,Either getting fake product OR its mixability is worst .,
920,manish,Great,4,26-Dec-21,"Great product, digests well, tastes good. Have to see the results in thr coming months",
921,Ramesh,Bloating problem,4,2-Mar-21,I don't like it personally.,
922,Himanshu,Fake Product,1,27-Oct-21,Fake Product please don't Buy . I'm Using This Product from last 2Months But this time I Received fake Product.,
923,chandan kumar,Great product,5,6-Oct-20,Great product helps in building muscle best for beginners taste little bit different but that’s ok,
924,Mubin,No results at all,1,11-Jul-22,No reults at all. MB whey beginner protein gives a better result tha this😂,
925,suraj d.,So good results more good than on protein isolate only seller send me me withh this funngle bcaa,5,20-Aug-21,It is good product and very very good results,
926,Barinder Singh Gill,Big Muscle Whey Gold is one of the best product I have used since my 5 years of workout.,5,7-Dec-21,"Belgium chocolate flavour I liked the most, easily digestible. We definitely suggest for beginners.",
927,Ashok Mishra,Best product I have been using since last year,5,29-Oct-21,It's tastes so good and refresh my body. Feel refresh whole day.,
928,Viswajit sharma,Very bad smell don't buy it Amazon selling fake product,5,27-Nov-21,Tast bohut kharab haii itna kharab hai kii app pee nhi paogaa orr Amazon fake product deta hai don't by it,
929,Parttiswar nayak,Good,5,4-Mar-21,Best in budgetGood packaging.Nice flavour.Fast delivery.,
930,Anilava saha,"Great taste, great mixability,value for price,good product,easy digestion...",4,6-Oct-21,"Great taste, great mixability,value for price,good product,easy digestion... Good for muscle building....",
931,Dhaval Desai,Worst taste…and smells a lot..doesn’t dissolve properly.,1,11-Aug-21,Smells a lotBad tasteDoesn’t dissolve,
932,PRATIK SHAH,Good,4,9-Jun-22,Good,
933,Amazon Customer,"Great for beginners, it's not an option, have whole food protein as well.",4,13-Mar-22,"Don't buy strawberry, I have been using Belgian chocolate.",
934,Nilay,Best protein in budget..,4,20-Oct-21,I have used this protein from August 2021 and till now. I gained good muscle mass without any side effects..,
935,Munna,Worst protein,1,18-Aug-21,I will not recommond this product. Waste protein total worth less. Cheap thrid party packaging of courier,
936,Pratham,Not at all effective,2,25-Feb-22,"Not happy with the product, didn't got the result which was expected",
937,Rohit,Osmm,5,8-Mar-22,Very nice and budget friendly protein,
938,Rohit Shaw,Good at taste & mixbility...,4,17-Dec-21,"Wonderful prodect I have ever used before , it's taste is awesome and it is a great protein...",
939,Arindam Tanti,Very good product..,5,19-Feb-22,"Breakfast, after workout meal..",
940,Suriya,Good supplement ..go for it,5,1-Dec-21,"The media could not be loaded.
                



 Guys go for it without doubt... I like it very much",
941,kapil,Value for money and taste is good,5,5-Oct-20,Very good product.. Mixability is good chocolate flavor is very good.  Value for money.,
942,Pradeep Gupta,Nice taste. Solubility is less.,5,23-Dec-21,"Overall,it is good.",
943,Rishal Majumder,Its such a good product with a good taste and quality,5,19-Jan-22,"The taste is awesome , specially i like one thing in this which is its quality",
944,Naresh,Zero result.no improvement in muscles and in stamina.just wastage of money,1,29-Jul-22,Wastage of money.deceiving the peoples.no result,
945,Mayank Sharma,Not pure protein. It's just a bad mix of carbs. Worst product ever buyed. Fake protein,1,29-Sep-21,Fake protein. Not pure. Bad powder visibility. No taste 0. Something is mixed not pure.,
946,Taniya choudhry,Noncensence product,1,29-Aug-21,Sugal 0 but like a suwit power,
947,Bhushan bhatt,Ok flavour,3,17-Jul-21,Flavour is not that grt but for money they charge its okThe protien have froth in it which is not that great,
948,big muscle,very good product,5,5-Dec-21,the best protein in this range and the taste is amazing it contains 25g per scoop which is very nice,
949,Pratham,Good product,5,13-Sep-21,"The media could not be loaded.
                



 Packaging is low quality but product is good",
950,SWARAJ DAS,Pocket Friendly,3,19-Nov-21,Taste is ok. But Mixing quality is poor. Effectiveness depends on the Exercise and Diet.,
951,Jitin Bajaj,Plastic shreds in the powder,1,26-May-22,Some plastic shreds are coming in the powder,
952,amrish,Value For Money,5,9-Aug-20,This is the best protein supliment I'm use this for last 3 months and results is good flavor is good with milk,
953,Ravi Verma,Don't buy it.,1,19-Nov-20,Flavor is okay but it's mixability is worst as you can see in the image. Not recommend at all instead go for coreblaze nutrition.,
954,ANAND MOURYA,Good,4,31-Jan-22,Not easily mixed in water,
955,Bikram Roy,In this price this is flavour protein that's why I like this protein .,4,20-Sep-21,"It is a beginner level protein, so as a beginner it is helping me to fulfil my protein requirement.",
956,Dharmender Singh Chauhan,Great Protein,5,10-Nov-21,It’s a good product & I can see the result. I like the taste of Banana Cream & Chocolate flavour.,
957,Rohan Malhotra,Fake Product,1,17-Jul-21,Its not the Genuine one. Try to buy from Official Website.,
958,Prasenjit nag,Good one,5,23-Jun-22,Good one,
959,akshay nayak,Seal open before delivery,1,22-Sep-21,Seal open before delivery,
960,kunal khurana,Worst product ever,1,4-May-22,"All foam no taste in flavour it’s like sweet water, no results",
961,Anand,Not good,1,21-Oct-21,Not much effective at it’s just like milk powder mix,
962,Sohail Sayyed,Good results,4,24-Jul-22,It's good for people with low budget,
963,Aryan,Fake alert!,1,29-Sep-20,"It's a fake product, its not mixing in water and leves too many lumps floating. Do not buy it.",
964,Shubham kumar,👎,1,8 April 2022,Bc Bakr protein first Time use kiya y protein Bakr hai absor mixibilti bhi bad 👎,
965,Praveen saluja,Taste and quality,1,4 April 2022,Its has worst taste with bitter assence with low quality almost fake product,
966,V,Should be less sweeter,4,21-Sep-21,Easily absorbed but too much sweet,
967,Amit Khaparde,Best Whey Protein,5,8-Dec-21,Good for beginners. Tastes good and received the product in Excellent condition and on time.,
968,anmol,absolutely great product...,5,26-Dec-20,everything is great from flavour to absorbency...and delivery was so efficient and fast...great product...,
969,Eastern key,No scoop,3,26-Mar-22,There was no scoop in the bottle.Not sure if it is a fake product,
970,rohit singh,Right product deliver,5,7-Feb-22,Every thing is all right product deliver on time and product right product,
971,dheeraj sharma,Best,5,7-Jul-22,टेस्ट तो ठीक है इसका पर इसे पीने से बॉडी मे दाने पिम्पल्स हो रहे ए,
972,Koushik m.,Not effective,3,20-Jul-21,Ok Ok,
973,Abhishek,Very best,5,16-Oct-21,It's the best budget friendly protein. It's flavour is amazing and it's perfect for the beginners.,
974,Aashutosh mane,Some kinda white balls present throughout the content 🤔don't what's that really,1,25-Oct-21,Didn't dissolve completely easily in waterSome stiff balls appear in water,
975,kunal ranga,very good,5,6-Sep-21,amazing result,
976,Yashvant,Good Product,5,26 April 2020,Good Product,
977,Satya,Disappointed delivery,2,10-Mar-21,Protein is way good but gave me 4 serving creatine free instead of 34 serving. Disappointed delivery,
978,Bhawna Sharma,Great 👍,4,6 April 2022,Like it,
979,srinivas,Nice,3,15-Oct-21,"The media could not be loaded.
                



 This product is nice",
980,Govind Rathore,Muscle recovery so good.....,4,16-Feb-21,I think good for intermediate.. .. And taste is good..... Belgium chocolate.....,
981,Arun K.,This is how I get my product....totally unacceptable...plz replace it as soon as possible....,1,19-Aug-21,This is the worst things which I have never experienced...plz replace it as soon as possible...,
982,Imran,Do not buy,1,8-Aug-20,Waste of money,
983,Prativa Barman,Improvement in flavour is needed,4,14-Feb-22,Low price good product. But taste is not good at all,
984,Abhishake Chhetri,SERIOUSLY?,4,2 April 2021,WHY THE HELL IS SCOOP MISSING? NOW WHAT? YOU WANT ME TO ADD PROTEIN POWDER TO SHAKER WITH A SPOON,
985,Pratik Panigrahi,Best for all,5,21-Feb-22,"Best whey protein, very good amino acid profile. All the ingredients are also nice.",
986,Jagdish J Bharadiya,Worst product,1,13-Dec-21,I doubt its originalityAs a doctor not going to advice to anyone,
987,Avi,There are other products better than this,2,14-Mar-20,"Other products like MuscleXP are much better than this one. I just bought it, and my initial experience says it's not gonna be what I wanted it to be",
988,HItesh vaja,Awesome 👌🏻👌🏻👌🏻,5,27-Oct-21,I like very well because of I always use to take big muscle gold wheyVery good in taste,
989,Sushant Sharma,Average whey protein,3,27-May-20,Average whey Protein,
990,Sibabrata,Good,5,1-Aug-20,Good product..,
991,Yuvi,Fake supplement by cloudtail,1,4-Dec-20,Product is fakeCloudtail provide 5 products fake out of 10.Never buy a supplement from amazon if its selling by cloudtail,
992,Vinod baghel,Yes,5,12-May-21,Good produced,
993,Hritankar Basak,Awesome whey,5,3-Oct-20,That's the best whey protein in market in this prize segment . Results are markable . amazing pump and Recovery. Value of money . Flavior is delicious,
994,soumya sidharth,Good product with great taste,5,30-Dec-21,I purchased this first time. Really nice product with good quality and great taste,
995,Shekhar Singh,Best value for your money,5,17-Feb-21,The value you get at this price is unbeatable and the Belgian chocolate flavor is very good.,
996,Sourav Ranjan,IT IS GENUINE,5,8-Dec-21,The product is awesome and it is completely trustworthy product suggested by Athletic,
997,Aditya verma,Great purchase in this price range✌️,5,4-Dec-21,I have been using gold whey from past 4-5 months and the results are visible.,
998,Lakshay Pamnani,Good Protein at this price,4,15 April 2020,Its a good protein at this price range.It mixes well.It tastes well.You can surely go for it.,
999,Royal Sen,Its good for those who  are willing to take protein suppliment.,5,25-Nov-21,The product quality is good.I have been using it for 2 months now and I feel great using it.,
1000,Akhilesh vishwakarma,Fake,1,26-Jun-21,The product is not genuine,
1001,Prakash Raut,Scoop holder,4,30 April 2021,You did not give me a scoop holder in my products,
1002,Subhankar saha,Best value for money and isolated whey,4,26-May-21,As a student the pricing is so budget made and gives a good taste with a good quality isolate protien.,
1003,Hruturaj Chopade,Sweet as hell,2,13-Jan-21,Taste it is sweet as hell literally and it's one of the worst tasting products I have used so better use other products.,
1004,sisirbehera,Protine details,3,11-Sep-21,Ye potine bohot acha to nahi he aur bohut bura bhi nahi it's ok ok bala protine,
1005,kamalnath,This is great at this price point.,5,29-Jun-22,It was quite good when blending with peanut butter and milk,
1006,Pablo,Product package,2,30-Jan-22,"I dont know,doesnt taste too bad but the packaging felt a little too fake 👎",
1007,Vasudev,Pink strawberry colored partcles  in vomit after a month.,3,3-Aug-22,Bad taste and added flavour,
1008,SVJ,Mast mixybilty thanks big muscle nutrition,5,24-Jul-21,I am verry happy with best product,
1009,nikunj thakkar,Best for us..Good result,4,1-Aug-20,Good product..I user muscleblaze but i try for this product but b8gmuscle is very good..Its give me result..સારી પ્રોડક્ટ છે..ભાઈઓ..,
1010,Kunal,Not good flavor,1,15-Nov-21,I dislike the taste,
1011,Kindle Customer,"Duplicate product,,, does not mix even after mixing for 10 min,, no Bigmuscle logo on cap",1,18 April 2022,Duplicate product,
1012,Nevil Gandhi,Nice product. Clearly visible results.,5,27-Nov-21,I have started using this product from last month. And result is incredible.,
1013,Naveen kumar,Oswm taste high level protin,5,14-Aug-21,"The media could not be loaded.
                



 I like this product results very good",
1014,abhinav,One of the best product...,5,28-Oct-21,Cheap and affordable,
1015,Vaibhav,Worst taste and quality,1,20-Jul-21,Subse ghatiya aur bekar protein powder hai....  Na taste hai na quality.Saste k chakkar me mat pado...,
1016,Amazon Customer,Don't waste your money,1,7 April 2020,Absolute tatti. Horrible taste and flase protien quantity claim,
1017,Amazon Customer,Good taste with great price,4,10-Oct-21,I purchased this again because it has great taste and it's value for money,
1018,Rahul jairange,Zero results,1,27-Nov-20,Not worth. If you don't have budget to buy a good supplement don't buy this. It's not worth anything,
1019,UMESH KHANDARE,Fake protein,1,26-Nov-21,Side effects on my face this is product very bad our body please guys don't buy this,
1020,Amazon Customer,Excellent mixability,5,1-Jun-21,Mixability is so good in water as I have never seen that in other products.,
1021,V.Divakar babu,Good,4,18-Jan-22,The media could not be loaded.,
1022,Mohd Anas,Very good product,4,17-Nov-21,"The media could not be loaded.
                



 Very good product for beginners",
1023,Neel mahida,Good as expected,5,27-Nov-21,"Good taste, mixing and flavour. I tried Belgian chocolate and it's satisfactory.",
1024,Karnav,Best for beginner's,4,30-Nov-21,Best packing best product !Good flavour getting resultsGo for this product .,
1025,anand sharma,Giving best results,4,13-Nov-20,Osm product it was for beginners it is osm product plzz go for it,
1026,Rohan,Banana is worst chocolate is worth.,4,8-Aug-21,Buy chocolate not banana,
1027,Atiba siddiqua,No spoon or bottle included,4,19-Aug-21,"The product is ethentic and good,but got wrong flavour and did not get spoon and bottle.",
1028,sonu,"Nice product, good flavour, makes you feel energetic throughout the day.",4,12-Feb-22,"Nice product, good flavour, makes you feel energetic throughout the day.",
1029,Sagar Ghare,"Totally west of money,",1,9-Mar-22,West of time and money,
1030,Sunderrajan,Nice product,5,14-Dec-21,"I've got the protein powder today and it tasted pretty good,and love the product",
1031,Vinay,Best In all,4,5-Oct-20,Reasonable price and flavor is awesome and perfect product for muscles gain and cutting.,
1032,Sanjeev,Nice product,5,11-Aug-21,"The media could not be loaded.
                



 Good product",
1033,Shailesh,Nice Product Qulity,5,26-Nov-21,3 Time parches in Vary good result good Falever good Test... 5 star Rating,
1034,Aryan Singh,Good,5,9 April 2022,Good,
1035,Danish,Best product ever.,5,25-Nov-21,* Excellent muscle recovery.* Good taste.* Best product in this price range.,
1036,smitha,Fake,1,22 April 2021,Don't go for online when it comes to nutrition,
1037,shubham,Fake content display,5,28-Nov-21,"Worst protin, no result, the result not same as the content on box fake content display",
1038,Pawan yadav,Fake and duplicate,1,14-Oct-21,Fake product recieved . Seal is broken .,
1039,ranjoy dutta,All online product is fake.dnt buy and risk your life,1,12-Sep-21,All online product is fake.dnt buy and risk your life,
1040,Sam,Damage received,1,18-May-22,Damage received,
1041,Jateen Surve,Good whay protein with Belgium chocolate flavour,5,5-Jul-21,Well...its a good product.Good consistency.I am in love of the Belgian chocolate flavour.,
1042,Erfan A.,"Very good product, value for money",5,7-Feb-22,"Cheap and best, value for money.Recommended for beginners",
1043,Farman A.,The product is awesome,5,14-Dec-21,The product is very good and quality is awesomeExcellent flavour,
1044,raghuramreddy,FOAM! FOAM!! FOAM!!!,1,13-Dec-21,More FOAM is formed in this protien powder than Yamuma river in Delhi.,
1045,Abhishek jaiswar,Taste is not soo good but the results are awesome.work on taste,5,21-Dec-21,I like the results for my muscle recovery but improve taste.overall very good,
1046,Swarna,"So nice and good product I have even use this product, nice taste",5,29-Nov-21,"I like this product, I have ever use nice taste.",
1047,gireesh,⛔⛔⛔⛔never buy⛔⛔⛔⛔dont buy⛔⛔⛔,1,15-Feb-22,⛔⛔⛔never buy this product⛔⛔⛔,
1048,Rajan,super result,5,21-Aug-21,this is the osm protien and result was also osm increse my stemina strenth and muscle,
1049,pravesh,Good protein,4,26-Jun-22,I like it,
1050,Keshav Jha,Less protein,1,17-Aug-22,Protein content is very less than the claimed,
1051,rahul.pal,It's a overall really very good product,4,22-May-22,The flavor is good and it also absorb very fast,
1052,hiral shah,Taste is Good,4,29-Jun-21,Trying for the first time and I quite like the taste of the protein powder.,
1053,Abhishek gupta,Worst product and costomer support is very bad of Big muscle nutrition,1,19-Aug-21,Product is not so good  taste of product is very bad like cow's eating grass,
1054,Ashutosh Kaushik,Product is genuine but got bcaa instead of creatine,4,11-Mar-21,Got BCAA instead of creatine,
1055,Tapan kumar,Don't buy this ...Go for something else,1,8-Mar-21,I have ordered protin with createin but I got a small 4 serving bcaa pouch..So stupid..,
1056,Ajeet Kumar Dangi,It's a fake product totally fake it forms a lot of foam. It's really disappointed 😞😞,1,2-Mar-22,It's a fake don't waste your money,
1057,Anshul,Duplicate,1,18-Jul-21,It's not seems to be original,
1058,Kunal,Duplicate product don't buy this,1,23-Sep-21,Feel nothing just wasting of money.third quality product.not a original protein.dont but this,
1059,Krishan Kumar,Good product..,4,20 April 2022,"Good product,  Help for beginners..",
1060,Aditya Parakh,Fake Product,1,12-Mar-21,"Fake product ! Don’t buy and get in trap.Please see reviews, do not go for rating which is high now at 4/4.2",
1061,Pradeep Jamadar,Big muscle whey gold is very bad in water mix ability 😤,1,22-Dec-21,Don’t take big muscle whey gold it’s too bad in taste and water mix ability,
1062,Yogesh 9881,mixability issues ....do not buy this product,1,11-Jan-22,"mixability issues , not good ....do not buy this product",
1063,harsh,Amazing product,5,16-Feb-22,Very good product for beginners very happy with the product,
1064,Aryan Chaudhary,Amazing,5,23 April 2022,Flavor is awesome and  good for lean muscle mass..,
1065,PRASHANT KUMAR RAI,Good protein in this range,3,12 April 2021,Good for beginners,
1066,Parveen sihag,The worst ever taste,1,20-Feb-22,The taste of powder is worstLikr Drinking wheat powderSo bad,
1067,Praneeth Reddy,No scoop given,3,3-Aug-21,No scoop provided,
1068,Mandar ashok dubhele,I like nice product big muscul growth bodybuilding,4,3-Oct-20,"Nice product big muscul , growth the muscul ,nice test good flavour value for money,",
1069,Jaikishan Jaiswal,NOT GOOD,1,14-Aug-22,NOT EFFECTIVE,
1070,Tuhin Chakraborty,good product,5,22-Jan-22,i used this product three times.. its an amazing product...,
1071,Abhilasha,Amazing work by Bigmuscles,5,17-Jun-21,Using this brand since 6 months and have seen an amazing difference,
1072,Mehraj BHAT,Great product,5,1-Jul-22,The media could not be loaded.,
1073,navdeep gupta,Worst taste ever,3,14-Nov-21,I brought this product first time.Taste wise it's very bad like medicine.,
1074,Rakesh m.,Awsm product with good packaging quality,4,6-Dec-21,The media could not be loaded.,
1075,Arindam C.,Waste of money,1,15-May-22,Quality se price zada. Price is more than product quality,
1076,Sahil negi,Good in taste,4,1-Jun-21,Mixibility is good and also price is good.This protien in milk is far better than water,
1077,Narendra Singh Sengar,Very very sweet taste i don't rocemmend it!,2,7-Oct-21,Very sweet taste,
1078,Lamnganba,Nice and guinine product,5,10-Dec-21,It is good to use and well packed and also guinine and good quality protein,
1079,LEKHRAJ,Best product,4,6-Dec-21,"The media could not be loaded.
                



 Good nutrition",
1080,Rahul Belanekar,Fake product.,1,17-Dec-21,Didn't expect to receive a fake product. Disappointed for sure.,
1081,Amazon Customer,Taste standard is very low and mixing of protien in water is very slow,1,14-Nov-21,Taste standard is very low and mixing of protien in water is very slow,
1082,Amazon Customer,"Nice to buy, fit in budget.",1,2-Nov-21,"Will not recommend, it cause itching and leave marks on skin.",
1083,Mayank Sharma,digestion issue,4,11-Jun-22,This product caused digestion issue for me.,
1084,Abhishek,Bad taste,1,26-Mar-21,Very bad taste,
1085,Shariq khan,Very bad quality and smell,1,15-Sep-21,Very bad quality smelly after take feel like diesel it was very bad,
1086,Raj Barde patil,Test Is Not God . Smell Is Very Very Bad . Its Not Orignal Product,1,14-Jul-21,Flavor Not God Test Is Very Bad Smell Very Very Poor .Not Satisfied With Thise Product,
1087,Abhi Patankar,Bad Product Please Do Not Try,1,27-Sep-21,Very Bad Product. Not getting mixed easily and very bad taste. Totally Flopped 👎,
1088,Hemant Kumar,Superior product,4,14-Mar-20,This is super! 🔥,
1089,Tanuj singh,Best in the price range,5,13-Dec-21,Flavour was good easily dissolved in water andmilk.. Good for beginners..,
1090,anand yadav,Great price,4,14-Feb-22,Great price,
1091,Rahul kanojia,Waste,1,7-Feb-22,Waste,
1092,shivomtiwari,Best protein for beginners and flavour is awesome,5,29-Jul-22,Best protein for beginners and flavour is awesome,
1093,Niket karn ayuuu,#good supplement,4,24-Jan-22,"The media could not be loaded.
                



 Nyc in recovery period",
1094,Shashi,There are some hidden theft in amazon so please be aware of it.,3,5-Mar-21,I have received the protein along with the bcaa of 4 servings . Didnt expected something like this from amazon.,
1095,Prashant pawar,Authentic and nice,5,10-Jun-21,Really satisfied with it,
1096,Sandeep Singh,Jsja,4,13-Jul-22,Over good but mixebility is not that good,
1097,Harsh k.,It will not effect yiur body even if you work hard and it taste like shi,3,5-Jun-21,Please don't buy this protien dont go with the quantity because the quality of this product is very poor,
1098,Biswanath Kar,Good product,5,19-Jul-21,Good product.,
1099,Mayank,Good product 👌🏻,5,23-Dec-21,"The media could not be loaded.
                



 Good product 👌🏻 💯💯💯💯",
1100,Aditya,Bcaa in the place of creatine,3,2-Nov-20,I got bcaa in the place of creatine this is not good i already have bcaa,
1101,Chandrakiran,No scoop in real crea,3,20-Mar-21,Whey protein is awesome but i didn't receive a scoop in real crea which is very important for creatine,
1102,Tenkun Pemba,I am the big muscle regular customer.,5,24 April 2021,Love it and I am the big muscle customer and I am fitness trainer and I requirementthis product..,
1103,Swapan saha,Scoop missing this is very bad,4,2-Aug-21,Protein is good but no scoop inside this is very bad,
1104,Arrich,Affordable,5,10-Jan-21,Love the product but wish that it would  have been a bit more affordable  for college study  also,
1105,Bharat Solanki,Big muscle gold whey protein,5,29-Nov-21,Such a good product very good❣️,
1106,Mohd saif,Osam tast  and  bater quality product,5,7-Sep-21,Helpful for muscle gainingGood for beginnersTake after workout more banifit,
1107,ASIF KHAN,One of best protein,5,21-Dec-21,Whenever I take thisI fell very energetic in full day,
1108,Vansh Bisht,"Worst product ever, please don't buy . Fake protein",1,11 April 2022,The media could not be loaded.,
1109,Surya,Average overall,2,23-May-21,Flavor is just average,
1110,Pruthvirajput,Box is open n free T-shirt is missing,1,31-Oct-21,Plss don’t buy this product box is allready open n free T-shirt is missing,
1111,abrar ahmad kachker,Bad taste,1,27-May-21,Waste of money ....so so bad taste,
1112,Manish parave,Big muscle good brand,5,15-Mar-20,"Big muscle is a good brand , I like proton of big muscle .it's effective ..muscle growth is very good.",
1113,Maheshwar Reddy,This bloats in stomach and doesn't blend in water. Doesn't add to your muscles build,2,11-Jan-22,Poor,
1114,Anupam Munshi,Too sweet in taste and takes lot of effort to dissolve.,2,11-Nov-21,Too sweet in taste and takes lot of effort to dissolve.,
1115,Rohit Tidke,Taste is good and mixabilaty also good,3,20-May-22,Overall good product in thise price segament,
1116,Amazon Customer,Taste and after drinking effect is very bad,1,14-Nov-20,I think the product is expired and it taste very bad I have purchased big muscle before also but this product is not good,
1117,Ritish Chourey,Tsate mixibility is good but froath after shaking,2,25-Nov-21,The media could not be loaded.,
1118,Abhishek singh,Best product,5,5-Oct-20,A Very good product and flavor is also good and  value for money 💪💪,
1119,Amit bhatnagar,Nice product,5,26-Nov-21,"The media could not be loaded.
                



 Flavor is so good",
1120,Ayush Kumar Roy,Very bad quality,1,10-Jun-22,Not mixing in water at allFake prodict,
1121,Deepak negi,Fake whey protein,1,25-Aug-21,This whey protein is a fake suppliment plz do not buy this,
1122,Amazon Customer,Best in budget,5,29-Dec-21,100% genuine productI am satisfied with the product,
1123,Naga arjun,Worst product,1,26-Dec-21,Don't buy this at any cost..not a single rupee worth ABT this product..,
1124,Ramakrishna,simply superb,5,1-Sep-21,Taste n energy,
1125,Rishabh Tomar,taste aisa jo diwana bna de,5,15-Feb-22,"The media could not be loaded.
                



 taste is good",
1126,Kalwin vasanth,Big Muscle Ka Premium Gold Whey💯💥👌,5,5-Sep-21,Most Most Affordable Price and best Quality Whey,
1127,Mayank jain,Very nice quality 👍,5,11-Jan-22,The media could not be loaded.,
1128,RAVINDRA MITTAL,Genuine product and trustworthy ❤️👏,5,27-Aug-21,"The media could not be loaded.
                



 This is amazing product for everyone",
1129,Aakash kushwaha,Protein,5,5-Jul-20,Very nice,
1130,Amazon Customer,One of the best whey proteins for the price,5,16-Mar-20,"The bioavailability,taste,mixability and effectiveness of the product for this price is on point. Overall it's a good buy👍.",
1131,Kaavi,Best in budget,5,14-Dec-21,Very nice product for beginners and in budget go for it nice taste,
1132,Anirudh,Pocket friendly,2,23-Aug-21,Taste is ok ok not good not bad but thi is a pocket friendly for students,
1133,Bharat,Waste of money,1,21-Sep-21,Ghtiya product,
1134,Amazon Customer,Go for this,5,4-Dec-21,"Taste + protein + genuine , what you else need? Go for this",
1135,Samim Akhtar,"Taste is good,looking forward to results",4,17-Mar-21,Using this for 1 monthStill looking forward for results.I have ordered another one,
1136,Abi,Very bad taste,1,30-Jan-22,When I had it I feel like vomiting.the worst taste in whey.,
1137,Devansh Rajoriya,Very bad protein,1,24-Oct-21,Too many lumps in protein feels like low quality protein,
1138,NiTiN,Not so good,2,12-Sep-21,Not so good,
1139,Anshu g.,Fake product,1,24-Jun-21,Totally fake supplement don't buy it I request you,
1140,Amazon Customer,Bigmuscle gold whey is amazing,5,13-Dec-21,"The media could not be loaded.
                



 Very amazing product",
1141,Nirupam Konwar,Horrible,1,14-Jul-21,Horrible taste...and too sweet  never gonna buy again wasted my money,
1142,harsh kedia,I liked the flavour also the mixiblity is good.,4,14-Dec-21,Go for it. It is the best protein in this price range.,
1143,Santosh Kumar Sahu,Valuable product,5,6-Oct-20,Good taste specially for beginners,
1144,Ayush S.,Nice product,5,19-Mar-21,"excellent flavour, mixes well , expecting great results very soon.",
1145,Aliasgar Pahadwala,Flavour is just amazong,3,16-Aug-22,"Loved the banana flavour,Mixes well",
1146,Rushikesh C.,BCAA,3,15-Mar-21,I didn’t receive the 34 servings of BCAA it’s just 4 servings,
1147,SujitSingh,Protein powder turns into lumps...very bad product,1,7-Jan-22,Absorbency is very bad my stomach. It feels bloated ...-10/10,
1148,Rakesh mohanty,It's ok..,4,10-Dec-21,Taste is ok.. results also ok..,
1149,AG,Not worth the price.,1,24-May-22,The bottle is half empty. Highly disappointed.,
1150,SAIFUDDIN PATAN,This is my 3rd time purchase,5,1-Dec-21,Best protein for beginners & advance levelGo for it. 💪👍,
1151,ShravanSG,Flavor was absolutely amazing,5,14-May-22,I didn't find any cons of this product,
