,name,title,rating,date,text,helpful_vote
2712,Ashim Kumar,It?? The Best,5,13-Nov-21,Double chocolate flavour is the best and has got a good absorbency level,
2713,Awesome,??????,5,12-Sep-19,??????,
2714,Digvijaysinh Gohil,Good,5,26-Jul-19,Good,
2715,Ajinkya Vaibhav Kadam,authentic product,4,7-Oct-21,,
2716,Mohammed Abdul Rahman,Good as always,5,28-Oct-21,Like the absorbance,
2717,Anil K.,Easily the best whey protein,5,14-Oct-21,Digests in minutes. Visible gains. Go for it!,
2718,Punit Sharma,Flavour,5,29-Sep-21,Kasam se boht ganda flavour hai ??????,
2719,Karan R.,H,5,4-Nov-19,Fake products,
2720,True helper,On whey is the best,5,5-Jul-19,Excellent whey protein. Vey good experience.,
2721,Ganesh kamath,It is 100% Original,5,23-Oct-18,"Guys, there are two ways to find out the authenticity of this product. First,  scratch the hologram which reveals 8 digit code. Enter this code in Bright commodities website which will confirm it's authenticity. If you are still not convinced then call Glanbia (manufacturer) on 011 49594959 and tell them your batch code. They will confirm it's authenticity.!!!",796
2722,Yellowflash,Fake supplement alert,1,26-Jan-19,"Ordered the product on january sale and recieved today on 26th jan I was happy as I bought it for a very low price than the market and as soon as I got my hands on the product I opened it the first thing that shocked me that there is no interior lid covering this was strange and unusual as the product always comes with a interior lid although the seal was intact so I thought everything is right but as soon I smelled it my doubt on the authenticity of the product becomes crystal clear, I took one scoop and mixed it with water bingo it is not mixing with water. I dont know how this happens as the seal is from On is intactand also the distrubutor seal is also ok but how could this happen I cant understand that, abd from now no protein from internet. Tchao",343
2723,shahrukh,Double rich choclate and banana cream,5,23-Oct-18,"I used two flavours in two months 1st-banana cream2nd-double rich chocolate Both products taste were really amazing and yummy..But i will suggest you to buy duble rich choclate as it contains less cholesterol, less carbohydrates, less fats.. As compared to other flavours..Everything about this product is good.. I took this product for two months and i can see my body transform..U can take this post workout.If you wana loose weight.. This can help u if u follow proper diet...",343
2724,A Buyer,STALE stock: expire in 6 months (total 24 month). Suspected authenticity too - only box is authentic,1,4-Jan-21,"IT IS IMPORTANT TO UPVOTE RECENT REVIEWS TO ENSURE QUALITY IS MAINTAINEDI ordered ON 1 KG after a lot of deliberation. I regret the decision now. I had contemplated using the ""Subscribe and Save"" to get some discounts, but when they have no assurance on age of the product, it is pointless.Background: I ordered in Jan 2021 and got a product manufactured in June 2019. The expiry date for the box is June 2021. I did not check it prior to opening. Also it does not taste good (not like the previous ones I have had). It probably was not stored right as the TASTE HAS GONE BAD. Will not buy this ever again from Amazon.The authentication sticker validates the box - But the box itself is not tamperproof and the seal is more like a heat-shrink seal. Not sure it is authentic.",67
2725,Prabhjot,"Substandard, Made Exclusively for INDIA",2,21-Aug-18,"I am taking  On's Gold standard since years.i can't say its grey market product but definately something wrong this time. Bright commodities said its genuine product when i sent scratch code but its mixability is really bad, not even mixing with shaker and taste is less chocolaty,i dnt feel any heavyness in stomach after having it. Noticed few changes in packaging. It clearly says FOR EXPORT ONLY and they are printing India's FSSAI green mark on label in USA. Feels like its substandard product. Manufacturing exclusively for people of India. I dnt know whats wrong but its definitely not On's Gold standard Whey that we had earlier. Discarding it and switching to Rule 1 or wild whey",119
2726,Khagendra,Read It,4,19-Dec-19,"Brand is famous and doesn't need any review however it is bit costly because of it's popularity.Take it but with safety.1. Never take more than necessary protein because excess protein can damage kidney. Yes we believe if we take extra, we will be stronger however it has side effects and shoud be consumed in safe limit.2. When you take protein you must drink minimum 3 litres of water. Again drinking excess water helps kidney to flush out excess urea and also excess unconsumed protein.3. When you don't excercise, don't take it. Many guys keep consuming it even after they don't go to gym or workout. Don't take it as a health nutrition.4. When you visit any gym, the gym trainer try to brainwash you to buy protein powder. Never listen to the gym guy because he gets commision to sell protein powder. If you really need, get one. Also don't buy the brand suggested by gym trainer. To get high commission they suggest you any other brand and they don't care about your health. They just care about their commision.Thanks for reading. Cheers!",61
2727,Mahak Jain,Excellent...!!,5,25-Oct-18,Oh my god....its the most delicious flavor you can ever get in protein powder...it tastes exactly like rich coffee..add some ice cubes to it when you make it with milk...it will taste exactly like rich smooth cold coffee..whenever i drink this protein powder i feel like i want more....or you can have it just plain with water....both tastes equally good....If you are really a coffee lover go for it...!!!!Best..best...!!!,77
2728,Ali Merchant,Tried once,1,29-Aug-18,I just had one time n got severe gout attack. On that basis I won?? judge the product as I had consumed another protein powder till 20 days n then started this.  I wld suggest take an expert advice before taking any supplement,80
2729,Knight,Fake!expired!fungus,1,2-Dec-20,"The media could not be loaded.
                



?Fake product!ExpiredProduct have fungus and worms.RottenSee the videoOrdered for chocolate delivered fake expired vanila product.",34
2730,Rakesh Pandey,Product Delivered with tempered seal,1,2-Sep-21,"The media could not be loaded.
                



?The Product delivered had a tempered seal.  The cap was very carefully removed without breaking the plastic seal and the inner lid was slightly removed.  The plastic seal was rolled inside the cap and put on the box again.  It's a masterpiece of forgery and very smartly done.People, please do play with people's life.",22
2731,Raja ji,Not helpful for weak digestion peoples.,3,25-Sep-19,"Powder is not bad but not suit me,give stomach ache and discomfort after eating.my digestion is very poor but muscleblaze raw whey 80 is very good for my digestive issue ,i observed the quality of muscleblaze raw 80 is better when ordering from flipkart,I don't know why from amazon powder is genuine but not good as from as Flipkart. But amazon's return policies are for better than Flipkart i feel safe to buy from amazon and i recommend to buy from amazon for this type products.Thanks",8
2732,Amazon Customer,PLEASE STAY AWAY FROM ORDERING HEALTH DRINKS FROM ONLINE PLATFORM FOR YOUR OWN GOOD!!!!!,1,16-Oct-20,"I am frequent buyer of this product when Iam in overseas .I ordered the same from INDIA.I would recommend - PLEASE STAY AWAY FROM ORDERING HEALTH DRINKS FROM ONLINE1) There is a Authentication process of this product, but the whole process is fake, because the health drink company does endorse the company which authenticates2) The Importers of this products is also not being endorsed by the original manufacture3) AMAZON will not take accountability on the genuinity of this product by stating there are Just a sale platform.4) The Avg rating in the website for the Overall Products and not separately sold in INDIA,so don?? go by it.Note: Even today I am a frequent buyer from Amazon, but I decided not to touch any food product from these online sources.",4
2733,akshay kumar,Genuine product,5,30-Dec-17,"Brought this product through the seller cloudtail. I checked through few ways and found it to be a genuine product.How to identify:1. Check if there is a hologram (golden colour) at the cap2. Look for the manufacturing details and batch code at the bottom of the bottle . It should be in blue colour . The manufacturing date should be of a difference of 2 years exactly .3. Check for any spelling mistakes4. Scan the QR code and make sure it leads to their original site .5. Inside the bottle , there will be a scoop and it should be in golden colour with the ON logo .6. The powder should be very light like a talcum powder .Hope this gives you a better idea to check whether it?? genuine .Thank you cloudtail for delivering it in one day and I hope this whey protein gives me a good result .",673
2734,sandeep,Genuine product,4,6-Oct-18,"I bought it from cloudtail india and its a genuine product. I have used it twice and it is good for fulfilling the protein content required by your body. I will recommend to those who are doing workout, gyming or exercises and require high protein content for muscle building. If you can complete your required protein content by food like eggs, chicken breasts, etc then there is no need of this protein powder. Therefore don?? buy it blindly, firstly do analyse your body protein needs, workout goals and daily protein intake you are getting currently then go for it. No issues with the product and the brand as it is 100% genuine of Optimum Nutrition.",13
2735,Anurag,Good Quality Whey Protein,5,25-Jul-22,I purchased this product multiple times. Tast is ok for me. I check the authenticity code and packing after doing all the outer inspection its time to check the inside stuff. As we all know pure protein is not heat soluble so I would take some water in a cup put 1 to 2 teaspoon of the whey protein powder mix it and put it in the microwave for 2 mins. After two mins you will find the powder has turned into solid in indian language it will be like (fata hua dudh). We are set and ready to use the product tension free and focus on working out and putting extra effort.,2
2736,Antra Maurya,Changes in Authenticity check,4,10-Jan-22,So I watched a lot of YouTube videos regarding ON authenticity.My product did not have an importer tag also there was no blue expiry date on the bottom.So I called ON customer support and the agent mentioned below points-1. Glanbia (importer) now imports raw material from US and packaging is done in India. I guess the plant is in Himachal and established some 6 months back.2. There will be no importer tag in new ON boxes.3. Expiry date and batch number is now printed on back of the box in a white space with black ink and not on the bottom.4.No vaccum cover on the lid intead a pasted seal.5. Check authenticity by the TRU SEAL (which we all do).,3
2737,Christopher raj,5lbs front packaging new form,4,25-Sep-18,"When I scan the code the product is genuine and the taste is as same as the previous product it is good this is my second on standard and the result is good while following the good diet the reason why I gave 4 star is the package is comes from 5lbs form but the protein is 24g, BCAA's is 5.5g,glutamine and glutamic acid is 4g that's why and overall the product is great (good)",17
2738,Ravish sharma,Beware!! Even cloudtail can't be trusted!!,1,8-Jan-22,"Please read this before purchasing!The scratch code written over the box was already tampered, so that you can't even authenticate the genuineness of this product.You can't return this product as well.Which means you have no other option but to regret.The scoop inside was also not the Golden coloured , but some transparent cheap one.",3
2739,Subba rao,bottom end of the bottle is clearly cut and attached later,1,25-Dec-21,"never buy this product from this seller , he is clearly tampering the bottom end of the bottle appears to be teared down and reattached with gum be carefull, i dont know why they were doing this but they broke the trust when they clearly tampered the bottle,i checked the genuity at the muscleblaze website and it is showing as genuine product , but the only problem is bottom end of the bottle is clearly cut and attached later,the product itself is very costly and it seems to be fake prduct , this seems to be a online product scam as i purched another product muscleblaze and had the same issue",4
2740,Amazon Customer,"May cause bloating, be aware",1,5-May-20,While it's rated to be a decent whey supplement but it may cause bloating especially for people who may not have a very strong digestive system which people usually don't. So be aware of that before buying this. Have bought it used it twice or thrice but now it's practically waste for me as I wont be consuming it considering it causes bloating every time,8
2741,Raja ji,Not helpful for weak digestion peoples.,3,25-Sep-19,"Powder is not bad but not suit me,give stomach ache and discomfort after eating.my digestion is very poor but muscleblaze raw whey 80 is very good for my digestive issue ,i observed the quality of muscleblaze raw 80 is better when ordering from flipkart,I don't know why from amazon powder is genuine but not good as from as Flipkart. But amazon's return policies are for better than Flipkart i feel safe to buy from amazon and i recommend to buy from amazon for this type products.Thanks",8
2742,Amazon Customer,PLEASE STAY AWAY FROM ORDERING HEALTH DRINKS FROM ONLINE PLATFORM FOR YOUR OWN GOOD!!!!!,1,16-Oct-20,"I am frequent buyer of this product when Iam in overseas .I ordered the same from INDIA.I would recommend - PLEASE STAY AWAY FROM ORDERING HEALTH DRINKS FROM ONLINE1) There is a Authentication process of this product, but the whole process is fake, because the health drink company does endorse the company which authenticates2) The Importers of this products is also not being endorsed by the original manufacture3) AMAZON will not take accountability on the genuinity of this product by stating there are Just a sale platform.4) The Avg rating in the website for the Overall Products and not separately sold in INDIA,so don?? go by it.Note: Even today I am a frequent buyer from Amazon, but I decided not to touch any food product from these online sources.",4
2743,akshay kumar,Genuine product,5,30-Dec-17,"Brought this product through the seller cloudtail. I checked through few ways and found it to be a genuine product.How to identify:1. Check if there is a hologram (golden colour) at the cap2. Look for the manufacturing details and batch code at the bottom of the bottle . It should be in blue colour . The manufacturing date should be of a difference of 2 years exactly .3. Check for any spelling mistakes4. Scan the QR code and make sure it leads to their original site .5. Inside the bottle , there will be a scoop and it should be in golden colour with the ON logo .6. The powder should be very light like a talcum powder .Hope this gives you a better idea to check whether it?? genuine .Thank you cloudtail for delivering it in one day and I hope this whey protein gives me a good result .",673
2744,sandeep,Genuine product,4,6-Oct-18,"I bought it from cloudtail india and its a genuine product. I have used it twice and it is good for fulfilling the protein content required by your body. I will recommend to those who are doing workout, gyming or exercises and require high protein content for muscle building. If you can complete your required protein content by food like eggs, chicken breasts, etc then there is no need of this protein powder. Therefore don?? buy it blindly, firstly do analyse your body protein needs, workout goals and daily protein intake you are getting currently then go for it. No issues with the product and the brand as it is 100% genuine of Optimum Nutrition.",13
2745,Anurag,Good Quality Whey Protein,5,25-Jul-22,I purchased this product multiple times. Tast is ok for me. I check the authenticity code and packing after doing all the outer inspection its time to check the inside stuff. As we all know pure protein is not heat soluble so I would take some water in a cup put 1 to 2 teaspoon of the whey protein powder mix it and put it in the microwave for 2 mins. After two mins you will find the powder has turned into solid in indian language it will be like (fata hua dudh). We are set and ready to use the product tension free and focus on working out and putting extra effort.,2
2746,Antra Maurya,Changes in Authenticity check,4,10-Jan-22,So I watched a lot of YouTube videos regarding ON authenticity.My product did not have an importer tag also there was no blue expiry date on the bottom.So I called ON customer support and the agent mentioned below points-1. Glanbia (importer) now imports raw material from US and packaging is done in India. I guess the plant is in Himachal and established some 6 months back.2. There will be no importer tag in new ON boxes.3. Expiry date and batch number is now printed on back of the box in a white space with black ink and not on the bottom.4.No vaccum cover on the lid intead a pasted seal.5. Check authenticity by the TRU SEAL (which we all do).,3
2747,Christopher raj,5lbs front packaging new form,4,25-Sep-18,"When I scan the code the product is genuine and the taste is as same as the previous product it is good this is my second on standard and the result is good while following the good diet the reason why I gave 4 star is the package is comes from 5lbs form but the protein is 24g, BCAA's is 5.5g,glutamine and glutamic acid is 4g that's why and overall the product is great (good)",17
2748,Ravish sharma,Beware!! Even cloudtail can't be trusted!!,1,8-Jan-22,"Please read this before purchasing!The scratch code written over the box was already tampered, so that you can't even authenticate the genuineness of this product.You can't return this product as well.Which means you have no other option but to regret.The scoop inside was also not the Golden coloured , but some transparent cheap one.",3
2749,Subba rao,bottom end of the bottle is clearly cut and attached later,1,25-Dec-21,"never buy this product from this seller , he is clearly tampering the bottom end of the bottle appears to be teared down and reattached with gum be carefull, i dont know why they were doing this but they broke the trust when they clearly tampered the bottle,i checked the genuity at the muscleblaze website and it is showing as genuine product , but the only problem is bottom end of the bottle is clearly cut and attached later,the product itself is very costly and it seems to be fake prduct , this seems to be a online product scam as i purched another product muscleblaze and had the same issue",4
2750,Amazon Customer,"May cause bloating, be aware",1,5-May-20,While it's rated to be a decent whey supplement but it may cause bloating especially for people who may not have a very strong digestive system which people usually don't. So be aware of that before buying this. Have bought it used it twice or thrice but now it's practically waste for me as I wont be consuming it considering it causes bloating every time,8
2751,Skt,Worst experience,1,13-Feb-21,"Ordered on 5 Feb and received 8 Feb .I could not authenticate the product and the customer care did the authentication of the product on my behalf ! I wonder what different procedure they did and it got authentication right as there are only 2 ways to do so ..I opened the jar and it had no seal in the inside to protect it from moisture ..I was not able to mix it well with the water ..The smell is something weird and also taste is something like a cough syrup nothing like a double chocolate..The consistency is too wattery after mixing.The 10 Days Return / Replacement is a total scam with this product , so don't believe what the tab below the product says! As you try to get it replaced or try to return it, they can only connect you to the Amazon customer care who in turn will ask  to mail and connect with the manufacturer.Overall not worth and a disappointment. Don't buy this product online !!",3
2752,sambit ghadei,Best choice,5,8-Aug-17,"It's a great product and 100% original. You can see if the product is fake or original by checking out its barcode, Qr code, golden seal on the top of the container and you can also check the  mfg date too.Awesome supplement",28
2753,Durgesh_Gnote,Good Product!,4,14-Feb-19,"As the headline says, i am not sure about the effect of this product on my body. This is my third box of ON protein shake and also i am pretty regular to the GYM since last 8-9 months. But frankly speaking, i do not see major improvements in my physique. I weigh around 74 kgs. I think i need to use it for couple years then i will be able to see some muscle growth. But this product is good. I like the taste and so far i have not had any issue with my digestive system (touchwood).  I will write another review once i see some muscle growth.",7
2754,Jayram Gowda,Best in class "the gold standard",5,10-Mar-21,I got it from cloudtail better buy it from cloudtail only because they sell original I got my gnc and ON too from cloudtail fast delivery great experience and 100% authentic product I've received it just now tastes like orignal well I had a doubt on it's authenticity because there was no crease line underneath the jar which should have been there so I contacted Glanbia they asked me the batch number and I provided them they cross checked the expiry and manufactured details and it was 100% GENIUNE PRODUCT don't worry if your 2 lbs once doesn't have a crease it's because of it's weight the crease mark haven been properly engraved beneath the jar it has a bitter aftertaste as all genuine double rich chocolate have...go for it if it's from cloudtail.Update: my 3rd jar from Amazon cloudtail and it's genuine.,2
2755,Ashok,Manufactured in India?,1,11-Sep-20,"Follow IG: bodybuilding_supplement_stackI was told by the customer care at amazon that ON was fully imported from either US or UK, the only place where they have manufacturing plants but a simple google search shows Tirupati Sports Nutrition company manufactures ON and other brands right here in India. The bottle looks authentic but the powder inside was a little off. Maybe it got damaged in Indian weather conditions. Or maybe it?? Indian ON. I don?? know. Definitely tasted different from the ON I??e been eating for years! Got a refund for it so I guess I shouldn?? complain. But got me thinking, why pay premium price for this product?",3
2756,Sandeep Kumar,Please don?? go with this one,1,1-Aug-22,"This is the worst product anyone can ever have.i got this product the very next day after placing order, but i received fake product, one can easily say that the product is fake just after seeing that, the scoop was missing as that also authentic the product having transparent scoop in it, there was a moisture in the product, it will not gonna mix with water.. i have Returned the samePlease don?? go with this",3
2757,Rachit Jauhari,Fake!!!!!,1,29 April 2019,"This is first time in last 8-9 years , I got a fake product from amazon. I used it believing its original but always felt a bitter taste at end. When a friend almost vomited after trying this, it raised a doubt. But still was not convinced fully that its fake. So ordered exact same product from other site then only i came to know its fake. And it also explained why there were always lumps, bad after taste and ocasional stomach ache. Thinking to sue amazon seller for playing with my health.",9
2758,Amazon Customer,Dissatisfied with the packaging.,3,13-Jul-20,"2lb. Rocky Road. My issue with this particular purchase was that the cap was not tightly shut, even though the seal was intact. Some powder leaked out. I could actually tighten the cap even without opening the seal. One thing I don't like about ON is that the tubs don't look premium and the seal system is inferior to the price we pay.About this purchase, I think it is genuine. I have checked the 6-digit code in the website. Moreover it looks, feels and tastes exactly like the ones I normally purchase in the UAE.About the flavor(Rocky Road), it is good, but I still think 'Double Rich Chocolate' and 'Chocolate Malt' are better.",2
2759,"Yogii, Y.",There's no gurrantee of genuinety unless you are buing from verifed importer.,3,14-Jun-21,"Before I say anything, know this. Food and Grocery safety in India is pure joke. There are no proper safety recommendations. Big corporations are selling extremely dangerous products to average Indians who don't know much and don't even bother to check if something's genuine or not, affecting the health negatively in long term.Saying this, Optimum Nutrition is from a reputed and trusted US based company. The product was indeed genuine.On Amazon.in, Make sure you're ordering from ONLY verified distributors :For example, Cloudtail India.Go to the official site of Optimum Nutrition to see how to check the authenticity of the product and register it.Impressions:The texture was kind of powdery.After trying the powder, sense of my taste and smell was gone for weeks. (Might not be related, just saying)",1
2760,Burhan SHABBIR Ahmed,Last 2 order from Cloudtail don't seem genuine.,3,21-May-21,"Not sure whether the product is pure / genuine. Last 2 orders received had transparent scoop (instead of golden scoop) with no sign of ON branding on it.The flavor wasn't very soothing, it is purely neutral this time, highly doubt if it has any double chocolate thing to it.The powder didn't blend well with the same amount of water I used earlier (only this time it would form some bubbles and rise only to settle after a while)However the outer package and seal vouch for it's authenticity, I highly doubt if the inner product had anything to do with ON.",2
2761,Shubham s.,Too quick to consume before it get expires,1,1-Feb-21,"The product i recieved is going to expire in coming few months and according to amazon it is okie to have a product which is having expiration date more than one month. But dear , jeff bezoz, how can someone consume the hole protien within specific period of time which is going to expire in the middle stage of the trainning? Your coordinator should have been sent the product which atleast have one year of expiration date such that a customer can consume it. Otherwise its totally a wastage of money if the product gets expire before consuming it all.",4
2762,Farhan,Genuine product with good test,5,21-Feb-20,"Genuine product! Trusted brand. Good test. So good in smell. Super mixability . Highly recommended. I just love it. When you open the box the seal will not be intact, it will be stuck on lid so don't worry about it This is my 1st time using it. I checked the product code on on's site it's 100% genuine. It's really good for your health and building muscles and recover. Trust me after useing it you will never switch the brand.",4
2763,Ankit Puri,The one I received was Counterfeit! No results!,1,1-Mar-21,"I am not the kind to take out time and write a review for even a bad product, but it has to be done for this. I have started gyming 10 months ago and I have used 3 different types of proteins Dynamo, MB and ON. However, the worst oerid was when I was using ON as I couldn't see ny results and just feel tired and seems like protein was not doing the job. I realise this as I switched to Dynamo and I could feel the difference in a week. So I have to give it has to do with the product as I have been regular in my schedule. I am not complaining about ON but about its authenticity. I am quite sure the product offered was a counterfeit product. Not sure sure how to detect but Amazon should bring the seller responsible of these undoings as they being sold on their platform.Just avoid the seller!",2
2764,Tickto,Probably fake and/or used,1,11-Jul-21,"Received a dented product with scratches on it. The 100% authentic sticker was already scratched and while the outside says the flavor says double chocolate, the inside was strawberry. Pathetic from the seller, do not buy. Do not know if I should even ask for an exchange. Truly pathetic",3
2765,aruljane,Product Quality is Worst = Duplicate,1,15-Dec-18,"I'm using this product for the past 5 yrs abroad, i ordered this bcz i came to india for holidays. Once started consuming i immediately realized the differences. I'm using this product for the past 1 week and  my weight has dropped 3 kgs. One more thing, the paper seal was missing on the pack, which made me really suspicious and now i realize this product is totally a fake.",7
2766,Devkanta,Fake! Fake! Fake!,1,4-Aug-22,Common Amazon! You can do better. Just because there no regulations on fake products you are letting things to slip away. It is a fake product right from the packaging to the look and feel and taste. DO NOT BUY. Try some other source to get a genuine one.,2
2767,Vinith Kumar,Got the original one butttt..,5,8-Sep-21,Deliverd the original product but verify every detail on the package cause sab gomal hai bhai sab golmal hai.Taste wise I don't like double rich chocolate too much because if your addition more surplus like blueberry or honey then it becomes sugar factory ewww trust me you don't want that rather go for vanilla I've tried that and it's the besttttt.,1
2768,PRAVEEN KUMAR,Duplicate!!!,1,24-Mar-21,"I been using Whey protein for years now, I tried ordering ON from Amazon, the product i received is of inferior quality. i am quite sure its fake taste is not even close to that of a quality product. Instead of helping amazon has asked me to connect with the importer directly to fight my own battle. if you are to buy please buy from a local vendor or a different website. my experience has been worse with Amazon",3
2769,Amazon Customer,Bottle was half fulled. Cheating to customers,1,23-Oct-18,When i opened the cap seal was not there and the bottle was half filled. The required quantity was not there. Do not buy the product online here.,15
2770,SV,Fake product received. Seller must be banned,1,4-Aug-21,Fake product received. Cannot scratch the area that's supposed to be scratched to get the code for online verification. Product doesn't dissolve properly. Tastes bad. Totally fake. Don't buy this product.,4
2771,arish,Seems Fake as Scratchcard to check Genuine product does not work,1,19-Dec-21,"There is a scratchcard on the jar, which on scratching should reveal 6 digit code. The 6 digit code can then be verified Online to see if it is Genuine Product. This time the scratchcard was faulty and revealed only 3 digits and the other digits got erased /were not present. I think I got a fake product this time.",1
2772,Amazon Customer,Good but only recommended for coffee drinkers,4,19-Nov-18,"So I ordered the mocha cappuccino flavour. The taste is 7/10 and the mixability is 9/10 since I use a shaker bottle. However this particular flavour contains actual coffee, so if you're not a regular coffee drinker and have low caffeine tolerance like me, you're gonna feel the effects of coffee when you drink this. For instance, when I had this in the evenings, I couldn't fall asleep at night. So if you're gonna go ahead and buy this, make sure you're ok with this or you're a  regular coffee drinker and have high tolerance.",8
2773,Maneesh Saxena,"Clearing Old Stock, Absolutely Pathetic, Beware",1,28-Dec-20,"I am truly disappointed with the product. I received protien which was manufactured 1.5 years ago and will expire in next 7 months.Beware that it's not an exception, they will deliver old stock only. I discussed with Amazon representative on this, I requested him for replacement. He said that on site itself it was mentioned that protien will expire by May 2021. But it was not written that it would be 1.5 years older.  So no replacement.. :(So guys please be careful before you order it.",3
2774,Atishay j.,Lack of a spoon. Fake product!!,1,14-Sep-20,The box I got was without the spoon. I doubt the products originality. I have never seen a product without a scoop nor never heard. I am using Whey Protein for the last 10 years and this is the first instance which I have encountered in my life. How to measure the quantity and consume it. I never a multinational brand like Amazon to deliver this type of product. It impacts the brand image of the company.,4
2775,SHREDDER,Amazing product. Love it!!!,5,15-Oct-18,"Thanks Cloudtail & Amazon for giving this genuine product. It's very hard to buy orignal protein supplements online, as you will never know till you get it. This is fully authentic as it has a scratch code which can be validated on the link for authenticity. I have been using it for quite some time and the protein just works wonders. A must buy for anyone who needs a pure protein addition in diet. Great for increasing muscle mass and reducing fat if taken properly with regular exercise.",6
2776,T?j?s,Bad Experience.,3,26-Dec-20,While placing the order the Best before date was shown as 5/11/2021. The delivered product had expiry date of 06/2021. I was offered a replacement assuring that the new product would have expiry in 11/2021. However the replacement product had same expiry date. And then I was denied replacement /return. Kindly share right product details to Customers.,1
2777,Akshay Patel,Not mixing well,1,9-Mar-22,"On the product, it says that Stir, shake, or blend until dissolved. But the product isn't dissolving at all. There are lumps left on the top which are not able to dissolve. Additional, there is some kind of layer of form after mixing with milk (mixing with water also has only a little layer of form and will taste like hell, will not be able to drink that). I don't know whether it is an original product or duplicate (yes, I checked on that website and it says Authentic Product but can't believe that).",1
2778,Sushil,Not at PAR as I found out the same product bought from SHOP,1,4-Mar-20,"I use ON as usual Whey Protein for myselfusually I buy it from Shop or from my instructor straight from GYM,  this was my first time I bought it online and didn't like the taste at all, the inside lid was missing but it was sealed with transparent plastic from outside quite STRANGE!!!this isnt as effective as what i experienced usually...cant really comment on the sancity of the product but for sure something is wrong with the box I received and doesnt worth even 100 bucks whereas I have paid morethan 2.5 k on itfor me I wasted my money and lesson learnt not to go online when it comes to shop Whey Protein or supplements",3
2779,George,"Scoop is different, not Golden .flavor rocky roads",2,14-Jul-21,"Product seems genuine. The only worry was the scoop is a transparent scoop with no logo on it. People who use Opitimum will be aware of the Golden scoop with Logo. I authenticated the product on Optimum website as well as had a call with the customer care- they told me due to environmental concerns the plastic  for the scoop is now transparent. Doesn't make sense at all? Taste wise is Ok.. flavours can be same as the actual rocky road, nor do other flavours except for the generic onces i.e vanilla, chocolate etc. Giving it 2 stars as of now, because of the scoop and the explanation given to me.",1
2780,Amazon Customer,"Product was tampered, Pls take this seriously",1,30-Jul-22,Bottom of the container was tampered. Clearly it can be seen that the bottom of container was cut with something and the original product was replaced.WARNING: It's about health and selling such faulty products can seriously impact health.So double check every sign of any anomaly in the product and even when you see a slight sign of fake/tampering simply return it. No chance with health at all.,1
2781,Anup,Excellent product excellent quality,5,17-Jan-21,I was concerned about all the fake products in the market. However I got original quality product from Amazon. The product is sold by Amazon Cloudtail which is why I took the risk of buying it online. All seals were proper and there was no tampering. The product itself is perfect and dissolved easily in water with some stirring.,1
2782,ARUNKUMAR BASKAR,Authenticity Checked. 100% original.,5,12-Mar-22,"I was hesitant at first to order after reading some reviews about the product being fake. But i still ordered with the faith I had on Amazon.  After I received the product & before opening it, i checked the authenticity with the Code and packaging. Everything checked out well. I verified the product at authenticateon.in. I'm glad I received the original product.",1
2783,Mahesh Parashar,Product is not correct one,1,1-Aug-22,"The media could not be loaded.
                



?Product code is unscratchable, i want to return this product i want to return",3
2784,vidhi mittal,Fake product,1,12-Sep-21,"The media could not be loaded.
                



?It is clearly a fake product. No blue message at the bottom. No outline in Whey name. Don't buy it online plz. Go to the store and purchase directly from there. It is clearly a fake product",2
2785,viralraj rathod,Just price too high as international but its works too,5,22-Jun-20,It's totally genuine after using for more than 1 months I saw it has result too as I follow diet too .. this can only help when u eat according to diet . It's good in digest pure taste nice mixibility and feel good in tummy no gas issues . Just price too high but its works too,3
2786,Jigar patel,Best whey protein powder,5,14-Aug-19,"First when u got your order confirm first it's original or not..but without open its not possible...easy steps-1) take one glass of water and insart half spoon of powder in it..then observe powder melt in water automatically...2)check spoon design & mark bottom side center small round design and Mark was Made in USA,3)Use Packing Sr.no. to check on website, it indicates original or not, 4)Cane packing-Sometimes spelling mistake in duplicate powder packing and It's design and colour shade was different as compare with original, 5) Always order on authorized distributor, Amazon was good option in India for ON products,6) If u have doubt to how to check then show the video on YouTube for Original ON whey protein powder, u will found lots of trick on it.",2
2787,Kantesh,Import it if possible,4,31-May-21,Flavor isn't the best. But actually it doesn't taste that gross. Rhey Haven't preserved it properly. It is exposed to more sunlight or heat. Any regular user of protein can say it. But it is good to start with. But I recommend my protein and not ON. On is better but if you have sources then import it,1
2788,Mr Right,Fake product check at home put into hot milk check result,1,17-May-20,I bought 2 time first time was orignal but after that i can say its a fake productAnd i going to tell you how you can check at home .Just warm milk and put one cup protein powder . Check result and share And its change into  as plastic. You unble to drink it after cool or hot conditions.Plz check at home as i told you 100% fake,1
2789,copper1106,High quality protein,5,27-May-21,"No problems with it. Tastes good, and does what is required. I haven't experienced any stomach problems etc, or nauseousness that comes with other protein shakes. This is a bit more expensive but I think it's worth it given the quality of the product.",1
2790,Sammy,Authentic product from cloudtail India,5,28-Jul-19,"Purchased it during prime sale. I made sure the seller was cloudtail India as so many sellers are there. Checked scratch code on bright commodities website and I've had it before so knew from mixability, taste and smell that product is authentic. Double rich chocolate is the best flavor hands down, specially if you don't like protein shake too sweet as it doesn't have sucralose. Mixability, taste, quality & results are best. No comparison.",1
2791,Haris khan,Not so good for me,4,25-May-21,"I think I feel bloated after having this regularly,But still I will recommend this to anyone who wants to have protein powder.If u have this regularly post workout then i must assure you that u will start seeing changes in ur body within 10 to 15 days.",1
